2020-06-29 07:40:31.358953
Learning rate: 1e-06, Weight decay: 1e-06, LR adjust start: 40000, Dropout: 0.2
Overall Results
el:nrmse  mean=0.1220503680807719 std=0.026818955747014143
el:r2     mean=0.9508127006650507 std=0.017991108273518717
el:adj-r2 mean=1.039818289937816 std=0.014564230507134193


2020-07-05 07:41:50.241167
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=17.741506576538086 std=16.210357666015625
ys:nrmse  mean=0.07240173409327423 std=0.0715725629940252
ys:r2     mean=0.8273356903234528 std=0.19636873814403738
ys:adj-r2 mean=1.1397758697381573 std=0.1589651689737445
--------------------
el:rmse   mean=0.018769726157188416 std=0.0031610687728971243
el:nrmse  mean=0.10706846454168266 std=0.043595116325657615
el:r2     mean=0.9648974172269723 std=0.013680071973790116
el:adj-r2 mean=1.0284163765305463 std=0.011074343978782503


2020-07-05 08:24:35.946574
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=24.38370704650879 std=16.753990173339844
ys:nrmse  mean=0.09724639519933724 std=0.07626432326820463
ys:r2     mean=0.688469395325011 std=0.2315271303192389
ys:adj-r2 mean=1.252191441879753 std=0.18742672454414572
--------------------
el:rmse   mean=0.02292037010192871 std=0.001486947643570602
el:nrmse  mean=0.1315808087498808 std=0.0519664164142105
el:r2     mean=0.9502790540851674 std=0.008938581505895537
el:adj-r2 mean=1.0402502895501027 std=0.007235994552391653


2020-07-05 09:08:03.767637
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=26.644472122192383 std=16.87523078918457
ys:nrmse  mean=0.10585313451240326 std=0.07765837742504272
ys:r2     mean=0.6405824885240529 std=0.2393028838724977
ys:adj-r2 mean=1.290957033099576 std=0.19372138218249815
--------------------
el:rmse   mean=0.021388404071331024 std=0.005024644546210766
el:nrmse  mean=0.11215425962133081 std=0.012473694277689039
el:r2     mean=0.9531589590025177 std=0.025811236930683427
el:adj-r2 mean=1.0379189379503426 std=0.020894810848648446


2020-07-05 09:51:14.729999
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=26.525489807128906 std=12.895505905151367
ys:nrmse  mean=0.1039391445900311 std=0.061507580239112535
ys:r2     mean=0.6453736928787209 std=0.13166783497430196
ys:adj-r2 mean=1.2870784390981784 std=0.10658824736014924
--------------------
el:rmse   mean=0.01941562630236149 std=0.0029660072177648544
el:nrmse  mean=0.1142833966687804 std=0.053564181805509495
el:r2     mean=0.964413908852654 std=0.009681634902907053
el:adj-r2 mean=1.028807788071661 std=0.007837513969019994


2020-07-05 10:34:44.455161
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=23.84714698791504 std=13.68497085571289
ys:nrmse  mean=0.09406355968304216 std=0.06374154147370324
ys:r2     mean=0.701329769128594 std=0.16384483036450823
ys:adj-r2 mean=1.2417806630863764 std=0.132636291247459
--------------------
el:rmse   mean=0.022714922204613686 std=0.004206151235848665
el:nrmse  mean=0.1353326425267305 std=0.07039880868823956
el:r2     mean=0.9496720159443469 std=0.01946603157336703
el:adj-r2 mean=1.040741701378386 std=0.015758216035582865


2020-07-05 11:18:17.467896
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=22.06859588623047 std=9.420516014099121
ys:nrmse  mean=0.08356469957756119 std=0.038580634828318694
ys:r2     mean=0.5966073334749781 std=0.38229907901600246
ys:adj-r2 mean=1.3265559681393033 std=0.3094802068224783
--------------------
el:rmse   mean=0.01804353855550289 std=0.004605376161634922
el:nrmse  mean=0.10749061283639551 std=0.05483244160099052
el:r2     mean=0.9687170196981262 std=0.012614319048795668
el:adj-r2 mean=1.025324317387231 std=0.010211591610929877


2020-07-05 12:01:38.986437
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=25.604537963867188 std=7.946734428405762
ys:nrmse  mean=0.09704885630589898 std=0.03620549404152862
ys:r2     mean=0.5280680041119871 std=0.36539813921583086
ys:adj-r2 mean=1.382040187147439 std=0.29579849365091077
--------------------
el:rmse   mean=0.021250924095511436 std=0.001634199870750308
el:nrmse  mean=0.1215944361477936 std=0.047346575651766656
el:r2     mean=0.9568855714491558 std=0.00958159884869897
el:adj-r2 mean=1.0349021564459215 std=0.007756532401327815


2020-07-05 12:45:26.450609
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=27.207643508911133 std=13.20499038696289
ys:nrmse  mean=0.10141575143938324 std=0.047498415421041155
ys:r2     mean=0.24127624447560528 std=0.8561518449445268
ys:adj-r2 mean=1.6142049449483196 std=0.6930753030503313
--------------------
el:rmse   mean=0.019680596888065338 std=0.0035542352125048637
el:nrmse  mean=0.11232828692641349 std=0.0464080752374692
el:r2     mean=0.9611674143205552 std=0.01583942443083808
el:adj-r2 mean=1.0314359026928839 std=0.012822391205916606


2020-07-05 13:27:53.721206
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=27.940673828125 std=11.454383850097656
ys:nrmse  mean=0.10612544591277262 std=0.048558412531458484
ys:r2     mean=0.3886562293434721 std=0.5433742545144113
ys:adj-r2 mean=1.4948973381505226 std=0.43987439651166643
--------------------
el:rmse   mean=0.021814847365021706 std=0.005808078683912754
el:nrmse  mean=0.12936901161005082 std=0.06462827032554581
el:r2     mean=0.9542515369498448 std=0.018593519878722115
el:adj-r2 mean=1.037034470088221 std=0.015051897044679814


2020-07-05 14:10:25.603015
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=24.8647403717041 std=10.322405815124512
ys:nrmse  mean=0.09611972093909217 std=0.04938403232739054
ys:r2     mean=0.6279881431540745 std=0.19724051920579552
ys:adj-r2 mean=1.3011524555419396 std=0.15967089649992977
--------------------
el:rmse   mean=0.02263793908059597 std=0.002670866437256336
el:nrmse  mean=0.12258055020911356 std=0.023688784488713352
el:r2     mean=0.9508818564704765 std=0.014010423700614137
el:adj-r2 mean=1.0397623066667572 std=0.01134177156716388


2020-07-05 14:54:02.513206
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=23.616018295288086 std=12.101509094238281
ys:nrmse  mean=0.08896755166832415 std=0.046226300476671325
ys:r2     mean=0.46275227430726934 std=0.5754585140923728
ys:adj-r2 mean=1.4349148255607818 std=0.4658473685509684
--------------------
el:rmse   mean=0.01802263967692852 std=0.0031963016372174025
el:nrmse  mean=0.10727482041305669 std=0.055157084511689804
el:r2     mean=0.9685064596072758 std=0.011682103532271964
el:adj-r2 mean=1.0254947707941102 std=0.009456940954696373


2020-07-05 15:39:08.320473
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=22.459190368652344 std=9.415675163269043
ys:nrmse  mean=0.08556323932336642 std=0.04058299186665536
ys:r2     mean=0.6157482747442433 std=0.32919503213546725
ys:adj-r2 mean=1.3110609204451364 std=0.2664912164906163
--------------------
el:rmse   mean=0.024192335084080696 std=0.00039112105150707066
el:nrmse  mean=0.13670295055207024 std=0.04650013342641877
el:r2     mean=0.9448833611013522 std=0.007229380604056135
el:adj-r2 mean=1.0446182314893815 std=0.005852355727093053


2020-07-05 16:23:24.040687
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=23.324371337890625 std=6.0154805183410645
ys:nrmse  mean=0.08691698241228436 std=0.022774403671395636
ys:r2     mean=0.5523430471384055 std=0.4046793300517495
ys:adj-r2 mean=1.3623889618403382 std=0.32759755289903525
--------------------
el:rmse   mean=0.023400776088237762 std=0.005766013171523809
el:nrmse  mean=0.1422742401690571 std=0.08283259592865024
el:r2     mean=0.9454786768656126 std=0.027498980339029876
el:adj-r2 mean=1.044136309204028 std=0.022261079322071824


2020-07-05 17:06:45.115438
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=24.922531127929688 std=10.121853828430176
ys:nrmse  mean=0.0921842569920121 std=0.03448201211902808
ys:r2     mean=0.37943779756098855 std=0.6853995649919208
ys:adj-r2 mean=1.5023598781649141 std=0.5548472668982216
--------------------
el:rmse   mean=0.02065177448093891 std=0.0038248568307608366
el:nrmse  mean=0.12131539848139002 std=0.05956745035418782
el:r2     mean=0.9577475311793244 std=0.01618150851862296
el:adj-r2 mean=1.0342043795214992 std=0.013099316419837612


2020-07-05 17:47:20.986263
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=30.59151268005371 std=11.859539031982422
ys:nrmse  mean=0.115700501003823 std=0.0492884458249721
ys:r2     mean=0.24800005483911805 std=0.6900759429938695
ys:adj-r2 mean=1.6087618603683331 std=0.5586329062331326
--------------------
el:rmse   mean=0.02330661378800869 std=0.003904017386958003
el:nrmse  mean=0.13735607478978493 std=0.06754500318100662
el:r2     mean=0.946932959199775 std=0.018842294165022932
el:adj-r2 mean=1.0429590330287537 std=0.01525328575263761


2020-07-05 18:25:03.058198
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=19.39564323425293 std=8.828150749206543
ys:nrmse  mean=0.07403578808872867 std=0.03764901000261029
ys:r2     mean=0.7080285820379526 std=0.2549960519318943
ys:adj-r2 mean=1.236357814540705 std=0.2064253753734383
--------------------
el:rmse   mean=0.01823257841169834 std=0.004812301602214575
el:nrmse  mean=0.11155968905754232 std=0.06674259765341771
el:r2     mean=0.9667933339236731 std=0.017857235292519202
el:adj-r2 mean=1.0268815868236933 std=0.014455857141563217


2020-07-05 19:02:58.514921
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=28.05272674560547 std=13.210680961608887
ys:nrmse  mean=0.10486968556656208 std=0.04852236938022663
ys:r2     mean=0.22407167265795702 std=0.8539064434926321
ys:adj-r2 mean=1.6281324554673684 std=0.6912575971130831
--------------------
el:rmse   mean=0.01944928802549839 std=0.00477649737149477
el:nrmse  mean=0.1172010766918364 std=0.0666923682537742
el:r2     mean=0.9618142756982461 std=0.01856027480289092
el:adj-r2 mean=1.0309122530061818 std=0.015024984364245018


2020-07-05 19:40:31.843305
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=26.9862003326416 std=6.984665393829346
ys:nrmse  mean=0.10261709756629411 std=0.03571233112311036
ys:r2     mean=0.5262531024224185 std=0.28035566987972854
ys:adj-r2 mean=1.3835093932770899 std=0.22695458990263734
--------------------
el:rmse   mean=0.02033940516412258 std=0.003076322376728058
el:nrmse  mean=0.11993618130076399 std=0.058266961196165944
el:r2     mean=0.960095588733616 std=0.012921137873383325
el:adj-r2 mean=1.032303571025168 std=0.010459968754643662


2020-07-05 20:17:40.436725
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=26.702550888061523 std=9.805615425109863
ys:nrmse  mean=0.09785234359269439 std=0.030444065499263286
ys:r2     mean=0.2771681913723399 std=0.7822996478627022
ys:adj-r2 mean=1.5851495593652487 std=0.6332901911269493
--------------------
el:rmse   mean=0.01866457611322403 std=0.006045217160135508
el:nrmse  mean=0.1162863436385851 std=0.07567773401477984
el:r2     mean=0.9642596629456262 std=0.023153454087499213
el:adj-r2 mean=1.0289326538059216 std=0.018743272356546985


2020-07-05 20:55:04.655119
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=18.802913665771484 std=4.832143306732178
ys:nrmse  mean=0.07123248206538398 std=0.022345408298808024
ys:r2     mean=0.788424357017606 std=0.09404406741718349
ys:adj-r2 mean=1.1712755205095569 std=0.07613091171867235
--------------------
el:rmse   mean=0.021136736497282982 std=0.004077670630067587
el:nrmse  mean=0.1265661840990797 std=0.06669183099717584
el:r2     mean=0.9568670611418124 std=0.016832838106735755
el:adj-r2 mean=1.0349171409804379 std=0.013626583229262319


2020-07-05 21:32:45.830342
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=16.69087028503418 std=14.873613357543945
ys:nrmse  mean=0.06792167953535548 std=0.06586318912115467
ys:r2     mean=0.8473904139417519 std=0.1666388617380995
ys:adj-r2 mean=1.1235410934757246 std=0.1348981261689377
--------------------
el:rmse   mean=0.017501020804047585 std=0.005778709892183542
el:nrmse  mean=0.10913088172824452 std=0.07091239581914711
el:r2     mean=0.9686494741846962 std=0.02031346636745315
el:adj-r2 mean=1.0253789970885794 std=0.016444234678414448


2020-07-05 22:10:26.160360
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=21.56505584716797 std=15.91926383972168
ys:nrmse  mean=0.08633346795751629 std=0.07175831986120502
ys:r2     mean=0.7486114611197655 std=0.202462788066722
ys:adj-r2 mean=1.2035050076649518 std=0.1638984474825845
--------------------
el:rmse   mean=0.018992004916071892 std=0.007131408900022507
el:nrmse  mean=0.119902428370132 std=0.08415191473125444
el:r2     mean=0.9613804239635679 std=0.02855438271611034
el:adj-r2 mean=1.031263466315207 std=0.023115452674946527


2020-07-05 22:47:37.331339
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=20.437278747558594 std=12.00336742401123
ys:nrmse  mean=0.08088118414693259 std=0.05564757858018663
ys:r2     mean=0.7922063073571781 std=0.12073763512066811
ys:adj-r2 mean=1.1682139416632367 std=0.09773999033577892
--------------------
el:rmse   mean=0.02186395972967148 std=0.007139939349144697
el:nrmse  mean=0.1363114900220055 std=0.08943136580326488
el:r2     mean=0.9506764930347257 std=0.03236553048028972
el:adj-r2 mean=1.0399285532576028 std=0.026200667531663176


2020-07-05 23:25:11.550520
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=18.877307891845703 std=7.680778503417969
ys:nrmse  mean=0.07333202470257841 std=0.03791958214078254
ys:r2     mean=0.810121036935065 std=0.053267530285285226
ys:adj-r2 mean=1.153711541528757 std=0.043121334040469056
--------------------
el:rmse   mean=0.01723196916282177 std=0.006693935487419367
el:nrmse  mean=0.10938533231167998 std=0.07714675721990792
el:r2     mean=0.9683872557427563 std=0.023964755280427474
el:adj-r2 mean=1.0255912691606257 std=0.019400039988917497


2020-07-06 00:02:41.071357
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=31.40645408630371 std=13.341227531433105
ys:nrmse  mean=0.12227929230791579 std=0.06535333113682816
ys:r2     mean=0.4856235786578491 std=0.1396920130199345
ys:adj-r2 mean=1.416399960134122 std=0.11308401053994696
--------------------
el:rmse   mean=0.023331142961978912 std=0.006469844840466976
el:nrmse  mean=0.14281306024884965 std=0.08706802326855986
el:r2     mean=0.9446798338434261 std=0.030837522199761807
el:adj-r2 mean=1.0447829916505598 std=0.024963708447426264


2020-07-06 00:36:31.109112
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=15.5159273147583 std=11.584457397460938
ys:nrmse  mean=0.06235645791275474 std=0.052129307427084916
ys:r2     mean=0.8776410526793746 std=0.10846278726673282
ys:adj-r2 mean=1.0990524811643156 std=0.08780320873973606
--------------------
el:rmse   mean=0.016131525859236717 std=0.006054667290300131
el:nrmse  mean=0.10203588301423855 std=0.07105426621447741
el:r2     mean=0.9724652768470201 std=0.020366986294543032
el:adj-r2 mean=1.0222900139809836 std=0.016487560333677716


2020-07-06 01:11:29.588276
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=21.10054588317871 std=12.016721725463867
ys:nrmse  mean=0.08324890125870364 std=0.05609465698317275
ys:r2     mean=0.7697509697540168 std=0.12445255318188345
ys:adj-r2 mean=1.1863920721038912 std=0.10074730495676283
--------------------
el:rmse   mean=0.02109314501285553 std=0.004080078564584255
el:nrmse  mean=0.12326898849027172 std=0.059348026466915955
el:r2     mean=0.9555523180851616 std=0.01763461162659247
el:adj-r2 mean=1.0359814567882024 std=0.014275637983431988


2020-07-06 01:45:51.383138
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=25.754714965820312 std=14.890740394592285
ys:nrmse  mean=0.10132187868354448 std=0.06868888109834959
ys:r2     mean=0.6269706072258966 std=0.21261789219978447
ys:adj-r2 mean=1.3019761751028456 std=0.17211924606649223
--------------------
el:rmse   mean=0.019843047484755516 std=0.004604332614690065
el:nrmse  mean=0.1189072148972481 std=0.06569370181765462
el:r2     mean=0.9604313823453922 std=0.018222183237242104
el:adj-r2 mean=1.0320317381013493 std=0.014751291192053135


2020-07-06 02:19:56.927211
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=27.762842178344727 std=12.447541236877441
ys:nrmse  mean=0.1083810927390434 std=0.060219371669259225
ys:r2     mean=0.6071144367224334 std=0.11542527575829895
ys:adj-r2 mean=1.3180502178913633 std=0.09343950894719442
--------------------
el:rmse   mean=0.02176719717681408 std=0.007355991750955582
el:nrmse  mean=0.1356907099556264 std=0.08769315646423725
el:r2     mean=0.9515897657161855 std=0.031059198543700144
el:adj-r2 mean=1.039189237277374 std=0.0251431607258525


2020-07-06 02:49:26.577715
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=22.78574562072754 std=8.374035835266113
ys:nrmse  mean=0.08823810870237876 std=0.04211266245680034
ys:r2     mean=0.7264385549506374 std=0.03996820423603619
ys:adj-r2 mean=1.2214545031351982 std=0.032355212952981695
--------------------
el:rmse   mean=0.02364184893667698 std=0.005574543960392475
el:nrmse  mean=0.13641913815976128 std=0.057521038514841846
el:r2     mean=0.9471846880628281 std=0.018277314808847974
el:adj-r2 mean=1.0427552525205677 std=0.014795921511924546


