2020-06-06 12:16:31.122464
Learning rate: 0.0001, Weight decay: 1e-05, LR adjust start: 20000
Overall Results
el:nrmse  mean=0.1309978861919956 std=0.07378829768055167
el:r2     mean=0.9279000902573286 std=0.05281452118173684
el:adj-r2 mean=1.0874672582789067 std=0.06641571779826203


2020-06-08 10:54:56.391432
Learning rate: 0.001, Weight decay: 0.005, LR adjust start: 20000
Overall Results
ys:rmse   mean=13.854792594909668 std=10.056082725524902
ys:nrmse  mean=0.05060459398820484 std=0.03496928471732901
ys:r2     mean=0.6593055904970748 std=0.3879950179863537
ys:adj-r2 mean=1.416635464857594 std=0.4814956206224704
--------------------
el:rmse   mean=0.02199062891304493 std=0.0069755264557898045
el:nrmse  mean=0.12974468752959395 std=0.07441257734809167
el:r2     mean=0.9293038760911492 std=0.052518772817798785
el:adj-r2 mean=1.085822034230927 std=0.06601690951849247


2020-06-08 11:22:16.520177
Learning rate: 0.001, Weight decay: 0.005, LR adjust start: 30000
Overall Results
ys:rmse   mean=15.565088272094727 std=13.088337898254395
ys:nrmse  mean=0.05663155623479743 std=0.045673782659101124
ys:r2     mean=0.49658275044178524 std=0.611036829592125
ys:adj-r2 mean=1.6181358239346622 std=0.7574111476739481
--------------------
el:rmse   mean=0.022119516506791115 std=0.006871534511446953
el:nrmse  mean=0.13028916154524967 std=0.07371562204147489
el:r2     mean=0.9287709828383012 std=0.05235678788030238
el:adj-r2 mean=1.0864293195504306 std=0.06583712186144901


2020-06-08 11:52:30.440584
Learning rate: 0.001, Weight decay: 0.005, LR adjust start: 40000
Overall Results
ys:rmse   mean=16.10816764831543 std=16.88357162475586
ys:nrmse  mean=0.05845771269973419 std=0.05901793563528585
ys:r2     mean=0.45462726043326895 std=0.8777937159581829
ys:adj-r2 mean=1.6699485128550866 std=1.0862558186810436
--------------------
el:rmse   mean=0.02208905853331089 std=0.006943210959434509
el:nrmse  mean=0.13003991470097598 std=0.07376127602731528
el:r2     mean=0.9286491048641341 std=0.052970161640238066
el:adj-r2 mean=1.0865526654576512 std=0.06658270647636198


2020-06-08 12:18:36.936087
Learning rate: 0.003, Weight decay: 0.005, LR adjust start: 20000
Overall Results
ys:rmse   mean=22.49834632873535 std=26.312578201293945
ys:nrmse  mean=0.08254958762075136 std=0.09248426914079182
ys:r2     mean=-0.11572660662300205 std=2.005532793319651
ys:adj-r2 mean=2.3764106339156537 std=2.4784072950947422
--------------------
el:rmse   mean=0.02331935428082943 std=0.006196013186126947
el:nrmse  mean=0.13698563344442646 std=0.07180580278534167
el:r2     mean=0.9233339170603211 std=0.05185112666756765
el:adj-r2 mean=1.0928484445817344 std=0.06542964171710629


2020-06-08 12:47:01.202951
Learning rate: 0.003, Weight decay: 0.005, LR adjust start: 30000
Overall Results
ys:rmse   mean=22.05499267578125 std=28.61805534362793
ys:nrmse  mean=0.07915718867282487 std=0.10052342766039261
ys:r2     mean=-0.3392052762391171 std=2.2524929721011193
ys:adj-r2 mean=2.6527299582165864 std=2.7834027083787642
--------------------
el:rmse   mean=0.022895025089383125 std=0.007445727474987507
el:nrmse  mean=0.1334545704544246 std=0.07405045705103433
el:r2     mean=0.9249211318622969 std=0.05192433117135838
el:adj-r2 mean=1.0906798712478785 std=0.06520627579303764


2020-06-08 13:21:18.313007
Learning rate: 0.003, Weight decay: 0.005, LR adjust start: 40000
Overall Results
ys:rmse   mean=20.196102142333984 std=26.03211784362793
ys:nrmse  mean=0.07231605061789753 std=0.0914646941392336
ys:r2     mean=-0.14756204736615972 std=1.858948925369398
ys:adj-r2 mean=2.4159436149906073 std=2.297327577131368
--------------------
el:rmse   mean=0.022642698138952255 std=0.006786155514419079
el:nrmse  mean=0.1346026741755325 std=0.07593791721087624
el:r2     mean=0.9289169159156568 std=0.046576570892342725
el:adj-r2 mean=1.0860073422678542 std=0.0588645083419459


2020-06-08 13:48:10.835649
Learning rate: 0.005, Weight decay: 0.005, LR adjust start: 20000
Overall Results
ys:rmse   mean=21.731637954711914 std=28.68416976928711
ys:nrmse  mean=0.07817203856374358 std=0.10074683997808165
ys:r2     mean=-0.2855890904694888 std=2.2577016733245414
ys:adj-r2 mean=2.5860109281015644 std=2.790065539551398
--------------------
el:rmse   mean=0.020251158624887466 std=0.006505652330815792
el:nrmse  mean=0.11926602321117272 std=0.0672310685682904
el:r2     mean=0.9396539655177522 std=0.04516406104873998
el:adj-r2 mean=1.0730131782525494 std=0.05674970193630906


2020-06-08 14:17:22.078571
Learning rate: 0.005, Weight decay: 0.005, LR adjust start: 30000
Overall Results
ys:rmse   mean=22.83329200744629 std=29.442487716674805
ys:nrmse  mean=0.08244320330428674 std=0.10329982735870075
ys:r2     mean=-0.3720672431132555 std=2.41078728449183
ys:adj-r2 mean=2.6930638523287476 std=2.9790499487947377
--------------------
el:rmse   mean=0.023165371268987656 std=0.006975142750889063
el:nrmse  mean=0.1328650509436035 std=0.06837826527929765
el:r2     mean=0.9211108652933311 std=0.05770603318562751
el:adj-r2 mean=1.0954118999808302 std=0.07230532233967497


2020-06-08 14:52:00.423982
Learning rate: 0.005, Weight decay: 0.005, LR adjust start: 40000
Overall Results
ys:rmse   mean=23.237504959106445 std=30.84063720703125
ys:nrmse  mean=0.08376017445892806 std=0.10836037625429262
ys:r2     mean=-0.45352394680166086 std=2.6056679565872227
ys:adj-r2 mean=2.792763420022296 std=3.220251653038085
--------------------
el:rmse   mean=0.020218536257743835 std=0.005468531511723995
el:nrmse  mean=0.11499464869582739 std=0.053178539743151614
el:r2     mean=0.9320462823879531 std=0.06642701894310356
el:adj-r2 mean=1.0827201664262522 std=0.0828432895557485


2020-06-08 15:19:33.584241
Learning rate: 0.01, Weight decay: 0.005, LR adjust start: 20000
Overall Results
ys:rmse   mean=16.56084632873535 std=18.95049285888672
ys:nrmse  mean=0.05983752085055318 std=0.06647836930574819
ys:r2     mean=0.3515865859215802 std=1.0499705712345528
ys:adj-r2 mean=1.798340152810015 std=1.2985148005578373
--------------------
el:rmse   mean=0.02436637319624424 std=0.012061625719070435
el:nrmse  mean=0.14978734288431786 std=0.11454452194718648
el:r2     mean=0.913622815499038 std=0.07351247858458274
el:adj-r2 mean=1.1050923615401644 std=0.09198210669504915


2020-06-08 15:48:57.970084
Learning rate: 0.01, Weight decay: 0.005, LR adjust start: 30000
Overall Results
ys:rmse   mean=18.30644416809082 std=17.507705688476562
ys:nrmse  mean=0.06710946602453453 std=0.06118591608703311
ys:r2     mean=0.31754833971339186 std=0.9931212245283788
ys:adj-r2 mean=1.8400397609518833 std=1.2286713392217115
--------------------
el:rmse   mean=0.03065149486064911 std=0.015312162227928638
el:nrmse  mean=0.20020106217932626 std=0.16164460619507384
el:r2     mean=0.8776612367627268 std=0.10446315810469477
el:adj-r2 mean=1.141984542525584 std=0.11400568860232363


2020-06-08 16:19:29.043717
Learning rate: 0.01, Weight decay: 0.005, LR adjust start: 40000
Overall Results
ys:rmse   mean=24.549631118774414 std=26.25314712524414
ys:nrmse  mean=0.09052853058287798 std=0.09253516490000432
ys:r2     mean=-0.22334104690083975 std=2.057724196853345
ys:adj-r2 mean=2.509065230605161 std=2.54310970536397
--------------------
el:rmse   mean=0.039970483630895615 std=0.026960624381899834
el:nrmse  mean=0.2539549856129374 std=0.24841372704039227
el:r2     mean=0.6964831209161507 std=0.317377886389226
el:adj-r2 mean=1.355854453284621 std=0.3715421553950621


2020-06-08 16:44:40.193816
Learning rate: 0.0001, Weight decay: 0.01, LR adjust start: 20000
Overall Results
ys:rmse   mean=15.080240249633789 std=9.303335189819336
ys:nrmse  mean=0.05554332960837198 std=0.03222384563456665
ys:r2     mean=0.6453996591420805 std=0.3712990744300899
ys:adj-r2 mean=1.4314367603083518 std=0.46196733232706416
--------------------
el:rmse   mean=0.03157496079802513 std=0.0093312943354249
el:nrmse  mean=0.183986145743067 std=0.09553989918495186
el:r2     mean=0.8390371731575381 std=0.1485277747938718
el:adj-r2 mean=1.1954812008521043 std=0.18561309354245015


2020-06-08 17:12:59.271906
Learning rate: 0.0001, Weight decay: 0.01, LR adjust start: 30000
Overall Results
ys:rmse   mean=14.508418083190918 std=7.9417195320129395
ys:nrmse  mean=0.05303797989307588 std=0.026924096230887196
ys:r2     mean=0.67213036986018 std=0.27485122166854253
ys:adj-r2 mean=1.3939981104630967 std=0.3375088382725624
--------------------
el:rmse   mean=0.03151646628975868 std=0.009366407990455627
el:nrmse  mean=0.1838500306364245 std=0.09603886861075034
el:r2     mean=0.8397783523198219 std=0.14748892117677173
el:adj-r2 mean=1.1945843998416728 std=0.18432600436077243


2020-06-08 17:42:17.813744
Learning rate: 0.0001, Weight decay: 0.01, LR adjust start: 40000
Overall Results
ys:rmse   mean=14.807641983032227 std=9.565118789672852
ys:nrmse  mean=0.054232449701584785 std=0.03293664873021888
ys:r2     mean=0.6425655549050134 std=0.37575859034642406
ys:adj-r2 mean=1.4346755801481597 std=0.46695905556802514
--------------------
el:rmse   mean=0.031526654958724976 std=0.009315265342593193
el:nrmse  mean=0.18395466101387703 std=0.09602126912724672
el:r2     mean=0.840412042341943 std=0.1457009469109394
el:adj-r2 mean=1.1937827709267257 std=0.18213156605078296


2020-06-08 18:07:38.201035
Learning rate: 0.0003, Weight decay: 0.01, LR adjust start: 20000
Overall Results
ys:rmse   mean=15.277376174926758 std=11.314884185791016
ys:nrmse  mean=0.055801262242812955 std=0.03915313525816153
ys:r2     mean=0.5945824077276545 std=0.4810256813132433
ys:adj-r2 mean=1.4948971631877088 std=0.5970868603736593
--------------------
el:rmse   mean=0.03137116879224777 std=0.009304843842983246
el:nrmse  mean=0.18329096260665428 std=0.09626214377219314
el:r2     mean=0.8424295851591292 std=0.1430046286479638
el:adj-r2 mean=1.1913239137587712 std=0.1787893159324418


2020-06-08 18:35:57.695893
Learning rate: 0.0003, Weight decay: 0.01, LR adjust start: 30000
Overall Results
ys:rmse   mean=16.50777816772461 std=15.359187126159668
ys:nrmse  mean=0.05987419939278312 std=0.053501480562714275
ys:r2     mean=0.4616469145034533 std=0.769474135728057
ys:adj-r2 mean=1.659966743490062 std=0.953029834003213
--------------------
el:rmse   mean=0.03150858357548714 std=0.009376502595841885
el:nrmse  mean=0.1838066882769359 std=0.09600587893427834
el:r2     mean=0.839630216902863 std=0.14801111741930548
el:adj-r2 mean=1.1947648378463191 std=0.1849679238612943


2020-06-08 19:11:09.904619
Learning rate: 0.0003, Weight decay: 0.01, LR adjust start: 40000
Overall Results
ys:rmse   mean=14.228767395019531 std=12.533766746520996
ys:nrmse  mean=0.051790267665246525 std=0.04364531342295924
ys:r2     mean=0.6111843800966918 std=0.5310186946014107
ys:adj-r2 mean=1.4765401246282412 std=0.6580363720706386
--------------------
el:rmse   mean=0.031544167548418045 std=0.009279541671276093
el:nrmse  mean=0.18392748391845967 std=0.09568582030850414
el:r2     mean=0.8404140486799385 std=0.14544420752715498
el:adj-r2 mean=1.1937729651920275 std=0.18181746283005948


2020-06-08 19:40:20.216923
Learning rate: 0.0005, Weight decay: 0.01, LR adjust start: 20000
Overall Results
ys:rmse   mean=14.841207504272461 std=12.953211784362793
ys:nrmse  mean=0.05395164652693416 std=0.04500947848677274
ys:r2     mean=0.5925712987193062 std=0.5632874551592242
ys:adj-r2 mean=1.4980432800132717 std=0.6981019633143627
--------------------
el:rmse   mean=0.03147420287132263 std=0.009645086713135242
el:nrmse  mean=0.18361858555507518 std=0.09689874560849729
el:r2     mean=0.8381153204787616 std=0.15210998295219277
el:adj-r2 mean=1.1966605371841925 std=0.1900032591545525


2020-06-08 20:13:45.099069
Learning rate: 0.0005, Weight decay: 0.01, LR adjust start: 30000
Overall Results
ys:rmse   mean=16.554723739624023 std=12.291117668151855
ys:nrmse  mean=0.060916120050513854 std=0.04280611351889289
ys:r2     mean=0.5196058220198077 std=0.5836999210595484
ys:adj-r2 mean=1.5889039405015364 std=0.7240143026095455
--------------------
el:rmse   mean=0.031449221074581146 std=0.009255900979042053
el:nrmse  mean=0.18355202283684022 std=0.095705178173564
el:r2     mean=0.8414485624285589 std=0.14438326817865205
el:adj-r2 mean=1.1925042299433728 std=0.18049954007678784


2020-06-08 20:46:26.901025
Learning rate: 0.0005, Weight decay: 0.01, LR adjust start: 40000
Overall Results
ys:rmse   mean=16.97503089904785 std=16.68610191345215
ys:nrmse  mean=0.06136812856336582 std=0.05821210287626122
ys:r2     mean=0.4034298036789429 std=0.8789108579965231
ys:adj-r2 mean=1.7318086798831822 std=1.0882404301982795
--------------------
el:rmse   mean=0.031155938282608986 std=0.00938466563820839
el:nrmse  mean=0.18201287480841113 std=0.0962576534590041
el:r2     mean=0.8446593441109057 std=0.14052318981073778
el:adj-r2 mean=1.188590658490821 std=0.1757013130584757


2020-06-08 21:11:36.759255
Learning rate: 0.001, Weight decay: 0.01, LR adjust start: 20000
Overall Results
ys:rmse   mean=16.217615127563477 std=15.917533874511719
ys:nrmse  mean=0.05882192483515867 std=0.05563772670820355
ys:r2     mean=0.46197210880073775 std=0.8003755776476412
ys:adj-r2 mean=1.6600897412103364 std=0.9911097374877641
--------------------
el:rmse   mean=0.03166833892464638 std=0.00946794543415308
el:nrmse  mean=0.18466881267584911 std=0.09654766513275588
el:r2     mean=0.8392768123029096 std=0.14589016256721865
el:adj-r2 mean=1.1950402146842094 std=0.18240582815369524


2020-06-08 21:40:10.010187
Learning rate: 0.001, Weight decay: 0.01, LR adjust start: 30000
Overall Results
ys:rmse   mean=16.523595809936523 std=14.08985424041748
ys:nrmse  mean=0.06036169492251388 std=0.04905212690343812
ys:r2     mean=0.46255271828218286 std=0.6999936141599457
ys:adj-r2 mean=1.6606277149711055 std=0.8668489929810678
--------------------
el:rmse   mean=0.031591229140758514 std=0.009291928261518478
el:nrmse  mean=0.18429024322091184 std=0.09608558269019343
el:r2     mean=0.8396117123844805 std=0.14676979956157568
el:adj-r2 mean=1.1948250014411381 std=0.18344512173326805


2020-06-08 22:09:53.008835
Learning rate: 0.001, Weight decay: 0.01, LR adjust start: 40000
Overall Results
ys:rmse   mean=14.110651969909668 std=11.307044982910156
ys:nrmse  mean=0.05130106231654723 std=0.039292440011457604
ys:r2     mean=0.6196465658814526 std=0.4588309695091529
ys:adj-r2 mean=1.4654217051304337 std=0.5693532067849814
--------------------
el:rmse   mean=0.03141707926988602 std=0.009444515220820904
el:nrmse  mean=0.18340170521407798 std=0.09654757754244885
el:r2     mean=0.8407494897351896 std=0.1464344986470233
el:adj-r2 mean=1.1934194481673077 std=0.1830100393804382


2020-06-08 22:34:10.443352
Learning rate: 0.003, Weight decay: 0.01, LR adjust start: 20000
Overall Results
ys:rmse   mean=21.615707397460938 std=28.623394012451172
ys:nrmse  mean=0.0776491709511616 std=0.10054575382572888
ys:r2     mean=-0.2717677192214113 std=2.2481685037257284
ys:adj-r2 mean=2.5687547281575682 std=2.778371116155562
--------------------
el:rmse   mean=0.03199159726500511 std=0.010004967451095581
el:nrmse  mean=0.18683693534287937 std=0.10012082819232143
el:r2     mean=0.8340807187942433 std=0.15304397874527942
el:adj-r2 mean=1.2014881197821736 std=0.19125769056403233


2020-06-08 23:01:06.972422
Learning rate: 0.003, Weight decay: 0.01, LR adjust start: 30000
Overall Results
ys:rmse   mean=16.999174118041992 std=20.218547821044922
ys:nrmse  mean=0.0611155161723387 std=0.0708867902987242
ys:r2     mean=0.2665056414996144 std=1.1743116851591366
ys:adj-r2 mean=1.9041814337560539 std=1.4517295352243027
--------------------
el:rmse   mean=0.03203243389725685 std=0.00906804297119379
el:nrmse  mean=0.18574004666899163 std=0.09371060500100561
el:r2     mean=0.8354352980896014 std=0.1505567997706123
el:adj-r2 mean=1.1998681050210442 std=0.18816965489747056


2020-06-08 23:33:29.553155
Learning rate: 0.003, Weight decay: 0.01, LR adjust start: 40000
Overall Results
ys:rmse   mean=19.444421768188477 std=23.43222427368164
ys:nrmse  mean=0.07042439765259847 std=0.08211023756413768
ys:r2     mean=0.0764047983919693 std=1.5791576657186106
ys:adj-r2 mean=2.1386905814297537 std=1.951959842849936
--------------------
el:rmse   mean=0.032128702849149704 std=0.01013698149472475
el:nrmse  mean=0.1865183484510804 std=0.09721476827588835
el:r2     mean=0.8253419387150925 std=0.17395965738218971
el:adj-r2 mean=1.2123215795849136 std=0.2170025674874557


2020-06-09 00:01:26.433467
Learning rate: 0.005, Weight decay: 0.01, LR adjust start: 20000
Overall Results
ys:rmse   mean=18.823511123657227 std=21.221094131469727
ys:nrmse  mean=0.06838063239463883 std=0.07431780405990529
ys:r2     mean=0.20031795865784074 std=1.338482202401709
ys:adj-r2 mean=1.984619366139008 std=1.6551857903853981
--------------------
el:rmse   mean=0.030403783544898033 std=0.010280139744281769
el:nrmse  mean=0.16657995452132082 std=0.058255778012807104
el:r2     mean=0.802983771064345 std=0.2682987494318949
el:adj-r2 mean=1.2403751895122705 std=0.33297162305806527


2020-06-09 00:32:28.056797
Learning rate: 0.005, Weight decay: 0.01, LR adjust start: 30000
Overall Results
ys:rmse   mean=24.742572784423828 std=30.140661239624023
ys:nrmse  mean=0.09010726329344523 std=0.10569246672147464
ys:r2     mean=-0.4641515532618309 std=2.5996654301141917
ys:adj-r2 mean=2.806409210236286 std=3.2125756527219043
--------------------
el:rmse   mean=0.03459010273218155 std=0.010818072594702244
el:nrmse  mean=0.1931768673210633 std=0.08427050571745814
el:r2     mean=0.8101772103484948 std=0.16410953476493173
el:adj-r2 mean=1.228706436489063 std=0.2041093715165303


2020-06-09 01:06:28.790491
Learning rate: 0.005, Weight decay: 0.01, LR adjust start: 40000
Overall Results
ys:rmse   mean=17.115962982177734 std=21.745189666748047
ys:nrmse  mean=0.06126352829590037 std=0.07645553754548129
ys:r2     mean=0.2159890861810471 std=1.309844476890738
ys:adj-r2 mean=1.9663282989839737 std=1.6192480467352275
--------------------
el:rmse   mean=0.03165377676486969 std=0.009654204361140728
el:nrmse  mean=0.18052455180594804 std=0.0902027138386529
el:r2     mean=0.8499136622643924 std=0.11457625033565803
el:adj-r2 mean=1.181300858585099 std=0.1432447576450366


2020-06-09 01:32:53.124838
Learning rate: 0.01, Weight decay: 0.01, LR adjust start: 20000
Overall Results
ys:rmse   mean=24.387508392333984 std=28.065135955810547
ys:nrmse  mean=0.08948839374015012 std=0.09838711459229395
ys:r2     mean=-0.31593920068867937 std=2.3108119405106873
ys:adj-r2 mean=2.623317466214393 std=2.855772978557687
--------------------
el:rmse   mean=0.07022903859615326 std=0.027941565960645676
el:nrmse  mean=0.355241815983341 std=0.12230273715288896
el:r2     mean=0.10912237660795596 std=0.8299675237037232
el:adj-r2 mean=2.0823339971270785 std=1.0305293978731205


2020-06-09 01:59:32.288640
Learning rate: 0.01, Weight decay: 0.01, LR adjust start: 30000
Overall Results
ys:rmse   mean=21.793081283569336 std=20.6098690032959
ys:nrmse  mean=0.08051963702422174 std=0.07241295099293893
ys:r2     mean=0.10636174756873853 std=1.3675859389412337
ys:adj-r2 mean=2.101094167208684 std=1.6910935735007893
--------------------
el:rmse   mean=0.04071503132581711 std=0.016539745032787323
el:nrmse  mean=0.22694581699321054 std=0.10314298440341058
el:r2     mean=0.7522284022916583 std=0.1877835990955597
el:adj-r2 mean=1.3030218364307484 std=0.2349518952572408


2020-06-09 02:30:17.379012
Learning rate: 0.01, Weight decay: 0.01, LR adjust start: 40000
Overall Results
ys:rmse   mean=21.15630531311035 std=20.54671859741211
ys:nrmse  mean=0.07774569072709699 std=0.0721578658737289
ys:r2     mean=0.1096241033438516 std=1.3402991825130735
ys:adj-r2 mean=2.097374092615115 std=1.6572223653928762
--------------------
el:rmse   mean=0.06664502620697021 std=0.03667648136615753
el:nrmse  mean=0.3440861339290348 std=0.13777074041419043
el:r2     mean=-0.2655078295962152 std=1.9612639671133112
el:adj-r2 mean=2.5588988641732495 std=2.425366009969956


2020-06-11 21:07:57.152959
Learning rate: 0.007, Weight decay: 1e-05, LR adjust start: 40000
Overall Results
ys:rmse   mean=27.020885467529297 std=5.756171226501465
ys:nrmse  mean=0.10101343475931832 std=0.026657883932323025
ys:r2     mean=0.7045516709324311 std=0.0882912298515493
ys:adj-r2 mean=1.1424161286236538 std=0.03469443703132369
--------------------
el:rmse   mean=0.033025700598955154 std=0.00552497711032629
el:nrmse  mean=0.16837825005269577 std=0.00048584726279551904
el:r2     mean=0.9063270283398379 std=0.038680276626340826
el:adj-r2 mean=1.0471024664853728 std=0.02172122262360887


2020-06-11 21:28:16.507805
Learning rate: 0.007, Weight decay: 1e-05, LR adjust start: 40000
Overall Results
ys:rmse   mean=27.020885467529297 std=5.756171226501465
ys:nrmse  mean=0.10101343475931832 std=0.026657883932323025
ys:r2     mean=0.7045516709324311 std=0.0882912298515493
ys:adj-r2 mean=1.1424161286236538 std=0.03469443703132369
--------------------
el:rmse   mean=0.033025700598955154 std=0.00552497711032629
el:nrmse  mean=0.16837825005269577 std=0.00048584726279551904
el:r2     mean=0.9063270283398379 std=0.038680276626340826
el:adj-r2 mean=1.0471024664853728 std=0.02172122262360887


2020-06-11 21:30:32.913789
Learning rate: 0.007, Weight decay: 1e-05, LR adjust start: 40000
Overall Results
ys:rmse   mean=27.020885467529297 std=5.756171226501465
ys:nrmse  mean=0.10101343475931832 std=0.026657883932323025
ys:r2     mean=0.7045516709324311 std=0.0882912298515493
ys:adj-r2 mean=1.1424161286236538 std=0.03469443703132369
--------------------
el:rmse   mean=0.033025700598955154 std=0.00552497711032629
el:nrmse  mean=0.16837825005269577 std=0.00048584726279551904
el:r2     mean=0.9063270283398379 std=0.038680276626340826
el:adj-r2 mean=1.0471024664853728 std=0.02172122262360887


2020-06-11 21:31:13.130382
Learning rate: 0.007, Weight decay: 1e-05, LR adjust start: 40000
Overall Results
ys:rmse   mean=27.020885467529297 std=5.756171226501465
ys:nrmse  mean=0.10101343475931832 std=0.026657883932323025
ys:r2     mean=0.7045516709324311 std=0.0882912298515493
ys:adj-r2 mean=1.1424161286236538 std=0.03469443703132369
--------------------
el:rmse   mean=0.033025700598955154 std=0.00552497711032629
el:nrmse  mean=0.16837825005269577 std=0.00048584726279551904
el:r2     mean=0.9063270283398379 std=0.038680276626340826
el:adj-r2 mean=1.0471024664853728 std=0.02172122262360887


2020-06-11 21:32:29.898377
Learning rate: 0.007, Weight decay: 1e-05, LR adjust start: 40000
Overall Results
ys:rmse   mean=27.020885467529297 std=5.756171226501465
ys:nrmse  mean=0.10101343475931832 std=0.026657883932323025
ys:r2     mean=0.7045516709324311 std=0.0882912298515493
ys:adj-r2 mean=1.1424161286236538 std=0.03469443703132369
--------------------
el:rmse   mean=0.033025700598955154 std=0.00552497711032629
el:nrmse  mean=0.16837825005269577 std=0.00048584726279551904
el:r2     mean=0.9063270283398379 std=0.038680276626340826
el:adj-r2 mean=1.0471024664853728 std=0.02172122262360887


2020-06-11 21:33:01.157279
Learning rate: 0.007, Weight decay: 1e-05, LR adjust start: 40000
Overall Results
ys:rmse   mean=27.020885467529297 std=5.756171226501465
ys:nrmse  mean=0.10101343475931832 std=0.026657883932323025
ys:r2     mean=0.7045516709324311 std=0.0882912298515493
ys:adj-r2 mean=1.1424161286236538 std=0.03469443703132369
--------------------
el:rmse   mean=0.033025700598955154 std=0.00552497711032629
el:nrmse  mean=0.16837825005269577 std=0.00048584726279551904
el:r2     mean=0.9063270283398379 std=0.038680276626340826
el:adj-r2 mean=1.0471024664853728 std=0.02172122262360887


2020-06-11 21:33:29.692529
Learning rate: 0.007, Weight decay: 1e-05, LR adjust start: 40000
Overall Results
ys:rmse   mean=27.020885467529297 std=5.756171226501465
ys:nrmse  mean=0.10101343475931832 std=0.026657883932323025
ys:r2     mean=0.7045516709324311 std=0.0882912298515493
ys:adj-r2 mean=1.1424161286236538 std=0.03469443703132369
--------------------
el:rmse   mean=0.033025700598955154 std=0.00552497711032629
el:nrmse  mean=0.16837825005269577 std=0.00048584726279551904
el:r2     mean=0.9063270283398379 std=0.038680276626340826
el:adj-r2 mean=1.0471024664853728 std=0.02172122262360887


