2020-06-06 12:33:11.345474
Learning rate: 0.0001, Weight decay: 1e-05, LR adjust start: 20000
Overall Results
el:nrmse  mean=0.2300380324211561 std=0.09327702687652724
el:r2     mean=0.7592859122772857 std=0.18647430545914068
el:adj-r2 mean=1.2807866320274521 std=0.20893874318424932


2020-06-09 21:27:18.075109
Learning rate: 0.001, Weight decay: 0.005, LR adjust start: 20000
Overall Results
ys:rmse   mean=8.751702308654785 std=2.9417240619659424
ys:nrmse  mean=0.03367372357556422 std=0.014081730833592872
ys:r2     mean=0.9253530026864647 std=0.03309141413175318
ys:adj-r2 mean=1.0884031432825296 std=0.04090652987686433
--------------------
el:rmse   mean=0.04221659526228905 std=0.020359138026833534
el:nrmse  mean=0.2406355763905689 std=0.11996595452740985
el:r2     mean=0.7613826319360835 std=0.1799698838881172
el:adj-r2 mean=1.2780063676469726 std=0.19958464932145867


2020-06-09 22:11:32.703190
Learning rate: 0.001, Weight decay: 0.005, LR adjust start: 30000
Overall Results
ys:rmse   mean=8.314566612243652 std=3.056967258453369
ys:nrmse  mean=0.03231195112124087 std=0.01510627294968788
ys:r2     mean=0.9320034138257309 std=0.04455139962344427
ys:adj-r2 mean=1.0814731060397187 std=0.05591455955577379
--------------------
el:rmse   mean=0.06591977179050446 std=0.04175383225083351
el:nrmse  mean=0.3217691747521286 std=0.11315857862602202
el:r2     mean=-0.3959073467930469 std=2.3187135320058982
el:adj-r2 mean=2.7076294566891597 std=2.870967220285047


2020-06-09 23:09:37.553071
Learning rate: 0.001, Weight decay: 0.005, LR adjust start: 40000
Overall Results
ys:rmse   mean=9.617117881774902 std=3.161928415298462
ys:nrmse  mean=0.036827992513418055 std=0.014829685778799432
ys:r2     mean=0.9056520893851394 std=0.043563648228130664
ys:adj-r2 mean=1.11146556051545 std=0.053042965475853764
--------------------
el:rmse   mean=0.07262001931667328 std=0.04695744812488556
el:nrmse  mean=0.4581014019027023 std=0.3938437822320267
el:r2     mean=0.27508704415973334 std=0.673128076913816
el:adj-r2 mean=1.8207131629739535 std=0.7375776786089288


2020-06-09 23:50:59.006984
Learning rate: 0.003, Weight decay: 0.005, LR adjust start: 20000
Overall Results
ys:rmse   mean=11.576152801513672 std=5.468060493469238
ys:nrmse  mean=0.04549356271375376 std=0.025841150974266182
ys:r2     mean=0.8881847772770823 std=0.05022945661886157
ys:adj-r2 mean=1.1317817634572296 std=0.06041499862010933
--------------------
el:rmse   mean=0.12538626790046692 std=0.017810020595788956
el:nrmse  mean=0.7309579756422215 std=0.3119372610224586
el:r2     mean=-1.3266185800028119 std=1.8683767937996085
el:adj-r2 mean=3.7992391303365793 std=2.339910364214615


2020-06-10 00:38:00.107141
Learning rate: 0.003, Weight decay: 0.005, LR adjust start: 30000
Overall Results
ys:rmse   mean=11.050848007202148 std=5.972886562347412
ys:nrmse  mean=0.043790102073516454 std=0.027575305074984888
ys:r2     mean=0.9159322421808872 std=0.01974203642647879
ys:adj-r2 mean=1.0991466616825267 std=0.020785972504460532
--------------------
el:rmse   mean=0.1253645122051239 std=0.01778561994433403
el:nrmse  mean=0.7308345135738513 std=0.31180228339329513
el:r2     mean=-1.3253992804735433 std=1.866584828540966
el:adj-r2 mean=3.797820214523553 std=2.3377294795114643


2020-06-10 01:24:53.310045
Learning rate: 0.003, Weight decay: 0.005, LR adjust start: 40000
Overall Results
ys:rmse   mean=9.492798805236816 std=6.069711685180664
ys:nrmse  mean=0.03733051696205904 std=0.026957783314933228
ys:r2     mean=0.9215603889097359 std=0.059232127227554554
ys:adj-r2 mean=1.0899319593256325 std=0.06430015190666774
--------------------
el:rmse   mean=0.12539179623126984 std=0.017822328954935074
el:nrmse  mean=0.7309643546057181 std=0.31189331430813405
el:r2     mean=-1.3275422008153037 std=1.8705957285123642
el:adj-r2 mean=3.8004157096808817 std=2.342661472724245


2020-06-10 01:59:57.628070
Learning rate: 0.005, Weight decay: 0.005, LR adjust start: 20000
Overall Results
ys:rmse   mean=10.663073539733887 std=2.781975269317627
ys:nrmse  mean=0.04007819088067699 std=0.01296410012627819
ys:r2     mean=0.7305992157019477 std=0.3954790293619463
ys:adj-r2 mean=1.3271828211202341 std=0.4907717888401203
--------------------
el:rmse   mean=0.1253051459789276 std=0.017735999077558517
el:nrmse  mean=0.7304271733099782 std=0.31137693486309026
el:r2     mean=-1.3229812622133188 std=1.8643073591979065
el:adj-r2 mean=3.7949343949938124 std=2.3349205124726815


