2020-06-06 12:27:28.815879
Learning rate: 0.0001, Weight decay: 1e-05, LR adjust start: 20000
Overall Results
el:r2     mean=0.9010254377936304 std=0.07655511456924366
el:adj-r2 mean=1.120215226020197 std=0.09613014532399088


2020-06-09 05:36:45.917961
Learning rate: 0.001, Weight decay: 0.005, LR adjust start: 20000
Overall Results
ys:rmse   mean=18.203184127807617 std=18.920438766479492
ys:nrmse  mean=0.0666331262702325 std=0.06630704599027654
ys:r2     mean=0.3028429108143619 std=1.099946891472261
ys:adj-r2 mean=1.8580137177384006 std=1.3605833704935952
--------------------
el:rmse   mean=0.02600102499127388 std=0.008804917335510254
el:nrmse  mean=0.15480572283355126 std=0.09246605677747516
el:r2     mean=0.898158709059811 std=0.08095466900163167
el:adj-r2 mean=1.1237895314585102 std=0.10154500664461066


2020-06-09 06:09:35.303302
Learning rate: 0.001, Weight decay: 0.005, LR adjust start: 30000
Overall Results
ys:rmse   mean=18.511455535888672 std=20.170032501220703
ys:nrmse  mean=0.06695508657511563 std=0.07058800512268992
ys:r2     mean=0.16351844153500156 std=1.2226567469103453
ys:adj-r2 mean=2.031718239662802 std=1.5113756454164495
--------------------
el:rmse   mean=0.026140298694372177 std=0.00831350777298212
el:nrmse  mean=0.1555092201261623 std=0.09008254985491564
el:r2     mean=0.898686375027879 std=0.07804404791152163
el:adj-r2 mean=1.1230330309608005 std=0.09802021481078381


2020-06-09 06:46:51.500093
Learning rate: 0.001, Weight decay: 0.005, LR adjust start: 40000
Overall Results
ys:rmse   mean=18.37200927734375 std=20.83641815185547
ys:nrmse  mean=0.06661711161292098 std=0.07294903633797872
ys:r2     mean=0.23051119686033772 std=1.2879908608078607
ys:adj-r2 mean=1.9474594059071504 std=1.5927270037049894
--------------------
el:rmse   mean=0.02544694021344185 std=0.008994645439088345
el:nrmse  mean=0.15126862677051317 std=0.0919973954242067
el:r2     mean=0.9006389659502776 std=0.08167319012262918
el:adj-r2 mean=1.1208706612062485 std=0.10231618921699588


2020-06-09 07:15:38.829811
Learning rate: 0.003, Weight decay: 0.005, LR adjust start: 20000
Overall Results
ys:rmse   mean=22.37183952331543 std=24.531898498535156
ys:nrmse  mean=0.08130436325807354 std=0.08620252495601846
ys:r2     mean=-0.1747572589751268 std=1.7797203208824763
ys:adj-r2 mean=2.449468238488933 std=2.1995576550184404
--------------------
el:rmse   mean=0.032547853887081146 std=0.011153696104884148
el:nrmse  mean=0.18323495985288712 std=0.07301959167915431
el:r2     mean=0.8539422997895294 std=0.09502643184567747
el:adj-r2 mean=1.1721539711553441 std=0.11218744553168271


2020-06-09 07:48:17.096001
Learning rate: 0.003, Weight decay: 0.005, LR adjust start: 30000
Overall Results
ys:rmse   mean=22.064056396484375 std=22.91826820373535
ys:nrmse  mean=0.080881202364111 std=0.08018200068654875
ys:r2     mean=0.017089717975350104 std=1.6322068462573598
ys:adj-r2 mean=2.2090470366840145 std=2.019030250609405
--------------------
el:rmse   mean=0.02977823279798031 std=0.013481668196618557
el:nrmse  mean=0.16391873681014993 std=0.07507934338572402
el:r2     mean=0.8714087881819873 std=0.09566408335156032
el:adj-r2 mean=1.1516027222094216 std=0.11043132245501294


2020-06-09 08:25:24.946297
Learning rate: 0.003, Weight decay: 0.005, LR adjust start: 40000
Overall Results
ys:rmse   mean=19.767879486083984 std=22.501665115356445
ys:nrmse  mean=0.07243166755587535 std=0.07883586373900339
ys:r2     mean=0.14964054978212635 std=1.501476549771482
ys:adj-r2 mean=2.0484416780795804 std=1.8558432757882153
--------------------
el:rmse   mean=0.04746714606881142 std=0.025916434824466705
el:nrmse  mean=0.2552698141668105 std=0.12115194483401688
el:r2     mean=0.6640060121885651 std=0.34789622425821953
el:adj-r2 mean=1.406904848323535 std=0.4329336878746826


2020-06-09 08:54:38.848582
Learning rate: 0.005, Weight decay: 0.005, LR adjust start: 20000
Overall Results
ys:rmse   mean=13.184232711791992 std=12.937454223632812
ys:nrmse  mean=0.047604318220527894 std=0.04512663897914916
ys:r2     mean=0.5812981444129497 std=0.544562316250908
ys:adj-r2 mean=1.5157692499238027 std=0.6737260095122364
--------------------
el:rmse   mean=0.024410631507635117 std=0.010690908879041672
el:nrmse  mean=0.13804120947592186 std=0.07881060675118083
el:r2     mean=0.8763535196210551 std=0.15351433463807418
el:adj-r2 mean=1.1512274128867075 std=0.19055030131748196


2020-06-09 09:27:24.235298
Learning rate: 0.005, Weight decay: 0.005, LR adjust start: 30000
Overall Results
ys:rmse   mean=19.596698760986328 std=22.30710220336914
ys:nrmse  mean=0.07177641501415148 std=0.07805284853399072
ys:r2     mean=0.16743638776176412 std=1.4828904047556704
ys:adj-r2 mean=2.0258750100015503 std=1.8331669781865303
--------------------
el:rmse   mean=0.061919696629047394 std=0.048332564532756805
el:nrmse  mean=0.38751458730762445 std=0.40890639971880843
el:r2     mean=0.08305801007132621 std=1.0761892629344068
el:adj-r2 mean=2.0864400767898568 std=1.2947071302755269


2020-06-09 10:05:00.511143
Learning rate: 0.005, Weight decay: 0.005, LR adjust start: 40000
Overall Results
ys:rmse   mean=13.599737167358398 std=6.818256378173828
ys:nrmse  mean=0.05122207091123787 std=0.025461728852589648
ys:r2     mean=0.7225115813587483 std=0.2780069513258698
ys:adj-r2 mean=1.3403281654573362 std=0.34543145103491724
--------------------
el:rmse   mean=0.035061419010162354 std=0.009194675832986832
el:nrmse  mean=0.18331591160102523 std=0.02160798421056769
el:r2     mean=0.7927971368853761 std=0.19621939633362362
el:adj-r2 mean=1.2509728620922382 std=0.2443121501111635


2020-06-09 10:37:08.090360
Learning rate: 0.01, Weight decay: 0.005, LR adjust start: 20000
Overall Results
ys:rmse   mean=19.32834243774414 std=17.234331130981445
ys:nrmse  mean=0.07132554642519602 std=0.0603794885424854
ys:r2     mean=0.29902088244978 std=0.9989056280309915
ys:adj-r2 mean=1.863163214711075 std=1.2357240143700912
--------------------
el:rmse   mean=0.07614573836326599 std=0.04934532940387726
el:nrmse  mean=0.3740752832927319 std=0.16854825379881794
el:r2     mean=-0.7051836219581895 std=2.6022155888303025
el:adj-r2 mean=3.06813780943033 std=3.225391350933158


2020-06-09 11:14:04.401531
Learning rate: 0.01, Weight decay: 0.005, LR adjust start: 30000
Overall Results
ys:rmse   mean=13.170782089233398 std=7.558903694152832
ys:nrmse  mean=0.04969187242275881 std=0.029030724741509004
ys:r2     mean=0.7464817428304906 std=0.25479953597875543
ys:adj-r2 mean=1.31161335825255 std=0.31610625561929867
--------------------
el:rmse   mean=0.083548903465271 std=0.031832389533519745
el:nrmse  mean=0.4218007135294985 std=0.09335792089750578
el:r2     mean=-0.29798388998438613 std=1.340561377396075
el:adj-r2 mean=2.5652137892865747 std=1.6648374202161789


2020-06-09 11:54:54.773876
Learning rate: 0.01, Weight decay: 0.005, LR adjust start: 40000
Overall Results
ys:rmse   mean=10.673657417297363 std=4.441579818725586
ys:nrmse  mean=0.03888716253787523 std=0.015199271686583608
ys:r2     mean=0.6901147926141636 std=0.4187309043905914
ys:adj-r2 mean=1.37941929293704 std=0.5191926639525655
--------------------
el:rmse   mean=0.1198372021317482 std=0.06736942380666733
el:nrmse  mean=0.5896625645404708 std=0.295679269679234
el:r2     mean=-2.9064500277224434 std=5.787165976640566
el:adj-r2 mean=5.789687785060449 std=7.1647569733970595


2020-06-09 12:24:56.603710
Learning rate: 0.0001, Weight decay: 0.01, LR adjust start: 20000
Overall Results
ys:rmse   mean=18.983715057373047 std=15.02901840209961
ys:nrmse  mean=0.06984454575546692 std=0.05241915654869111
ys:r2     mean=0.35284407228277664 std=0.8297442339129796
ys:adj-r2 mean=1.794194229037614 std=1.028386195806938
--------------------
el:rmse   mean=0.05939990282058716 std=0.019225265830755234
el:nrmse  mean=0.34306239137521033 std=0.15906382547386458
el:r2     mean=0.4983574744587256 std=0.3289210608190178
el:adj-r2 mean=1.594651313176819 std=0.40363530534272185


2020-06-09 12:58:03.568351
Learning rate: 0.0001, Weight decay: 0.01, LR adjust start: 30000
Overall Results
ys:rmse   mean=22.155651092529297 std=16.094722747802734
ys:nrmse  mean=0.08121412630312937 std=0.055960921691218454
ys:r2     mean=0.09602225916966152 std=1.0441703584152808
ys:adj-r2 mean=2.109233392919154 std=1.2949068723112807
--------------------
el:rmse   mean=0.06315429508686066 std=0.022961638867855072
el:nrmse  mean=0.3455472846527977 std=0.13098617926248024
el:r2     mean=0.2560976148317955 std=0.8379030275970933
el:adj-r2 mean=1.8939071885665129 std=1.0412254720874417


2020-06-09 13:35:11.912991
Learning rate: 0.0001, Weight decay: 0.01, LR adjust start: 40000
Overall Results
ys:rmse   mean=19.464641571044922 std=14.585284233093262
ys:nrmse  mean=0.0714326613774701 std=0.0508809274367301
ys:r2     mean=0.32365337104029657 std=0.8145699700389554
ys:adj-r2 mean=1.8297722464899224 std=1.0098661257973423
--------------------
el:rmse   mean=0.06314878165721893 std=0.022975051775574684
el:nrmse  mean=0.3454857997014416 std=0.13095199039497532
el:r2     mean=0.2557326911999989 std=0.8390126103904834
el:adj-r2 mean=1.894370563520693 std=1.0426052359661468


2020-06-09 14:06:06.865356
Learning rate: 0.0003, Weight decay: 0.01, LR adjust start: 20000
Overall Results
ys:rmse   mean=12.044290542602539 std=6.336286544799805
ys:nrmse  mean=0.04459787522485918 std=0.022118186515176563
ys:r2     mean=0.7663452452508547 std=0.2290586231970504
ys:adj-r2 mean=1.2854428936283844 std=0.2851807960590305
--------------------
el:rmse   mean=0.06317520886659622 std=0.022958485409617424
el:nrmse  mean=0.3457461197662103 std=0.13132020893878618
el:r2     mean=0.2560634054262945 std=0.8372492964304655
el:adj-r2 mean=1.8938999185485137 std=1.0404262197990826


2020-06-09 14:43:11.024962
Learning rate: 0.0003, Weight decay: 0.01, LR adjust start: 30000
Overall Results
ys:rmse   mean=16.351192474365234 std=19.44129753112793
ys:nrmse  mean=0.058794819045946814 std=0.06816412468811021
ys:r2     mean=0.3448561360908788 std=1.0890018349983215
ys:adj-r2 mean=1.8068562433555677 std=1.3465392628967447
--------------------
el:rmse   mean=0.053980808705091476 std=0.019210170954465866
el:nrmse  mean=0.299351797223513 std=0.11608539126491932
el:r2     mean=0.5551456509650581 std=0.35406644860408704
el:adj-r2 mean=1.5282526023598246 std=0.43170294084351746


2020-06-09 15:24:18.809441
Learning rate: 0.0003, Weight decay: 0.01, LR adjust start: 40000
Overall Results
ys:rmse   mean=16.842082977294922 std=13.495901107788086
ys:nrmse  mean=0.06177877873260795 std=0.046967156033151276
ys:r2     mean=0.48854472312468705 std=0.6629435782153759
ys:adj-r2 mean=1.6272908781414124 std=0.8217051254790483
--------------------
el:rmse   mean=0.07243224233388901 std=0.012119839899241924
el:nrmse  mean=0.397553827746683 std=0.0972546357966723
el:r2     mean=0.16469762386496434 std=0.780421655406809
el:adj-r2 mean=2.006802269408575 std=0.9735847758777489


2020-06-09 15:56:59.677151
Learning rate: 0.0005, Weight decay: 0.01, LR adjust start: 20000
Overall Results
ys:rmse   mean=16.918701171875 std=19.12925910949707
ys:nrmse  mean=0.06100566913381311 std=0.06697928324196412
ys:r2     mean=0.330047335134256 std=1.082037657681624
ys:adj-r2 mean=1.8246908731750076 std=1.3382121970742547
--------------------
el:rmse   mean=0.06463585793972015 std=0.010701730847358704
el:nrmse  mean=0.3616455175892027 std=0.10694808942479467
el:r2     mean=0.4387964718773403 std=0.3155533962474621
el:adj-r2 mean=1.6681042048105332 std=0.39165595387176255


2020-06-09 16:34:44.768638
Learning rate: 0.0005, Weight decay: 0.01, LR adjust start: 30000
Overall Results
ys:rmse   mean=15.90686321258545 std=15.574481964111328
ys:nrmse  mean=0.05776175418903736 std=0.054343712729005796
ys:r2     mean=0.473728128831005 std=0.7766437377099171
ys:adj-r2 mean=1.6469750611849416 std=0.9611582821884856
--------------------
el:rmse   mean=0.06544820964336395 std=0.022421380504965782
el:nrmse  mean=0.36308457216919243 std=0.14388633230297818
el:r2     mean=0.23106415551464216 std=0.8264675362641666
el:adj-r2 mean=1.9248798547717858 std=1.0279266898016113


2020-06-09 17:17:18.177389
Learning rate: 0.0005, Weight decay: 0.01, LR adjust start: 40000
Overall Results
ys:rmse   mean=15.443151473999023 std=13.310983657836914
ys:nrmse  mean=0.056343416329210604 std=0.046311249192658124
ys:r2     mean=0.5581126429682556 std=0.607827952803443
ys:adj-r2 mean=1.5413150576576438 std=0.7532638819071762
--------------------
el:rmse   mean=0.05701781064271927 std=0.019021030515432358
el:nrmse  mean=0.3249305217285912 std=0.14412644332044855
el:r2     mean=0.5256385328460558 std=0.3374940360424471
el:adj-r2 mean=1.5610019165422413 std=0.41236500091923495


2020-06-09 17:49:18.654398
Learning rate: 0.001, Weight decay: 0.01, LR adjust start: 20000
Overall Results
ys:rmse   mean=16.33083724975586 std=10.545530319213867
ys:nrmse  mean=0.06055242091060131 std=0.037009754546569205
ys:r2     mean=0.5171115810782648 std=0.5294239031422898
ys:adj-r2 mean=1.593182853859344 std=0.6566075892160136
--------------------
el:rmse   mean=0.06679710745811462 std=0.009388844482600689
el:nrmse  mean=0.3793465097409209 std=0.1228262185928313
el:r2     mean=0.421128227127544 std=0.2794455379337156
el:adj-r2 mean=1.6899069099353223 std=0.3488697889444635


2020-06-09 18:24:38.269626
Learning rate: 0.001, Weight decay: 0.01, LR adjust start: 30000
Overall Results
ys:rmse   mean=17.556791305541992 std=19.465251922607422
ys:nrmse  mean=0.0631532354616666 std=0.06820936207838502
ys:r2     mean=0.2318358246766091 std=1.1224263006202222
ys:adj-r2 mean=1.9463812377913903 std=1.3881337913506757
--------------------
el:rmse   mean=0.0665288120508194 std=0.00952799804508686
el:nrmse  mean=0.3779650340581469 std=0.12254580148922864
el:r2     mean=0.4290062018641795 std=0.266894672737934
el:adj-r2 mean=1.6802990021371662 std=0.3328783296771424


2020-06-09 19:02:33.369126
Learning rate: 0.001, Weight decay: 0.01, LR adjust start: 40000
Overall Results
ys:rmse   mean=19.06503677368164 std=18.96366310119629
ys:nrmse  mean=0.06954807620070455 std=0.06625117895406915
ys:r2     mean=0.2354509082230094 std=1.1435226579770579
ys:adj-r2 mean=1.9415772602239207 std=1.41434093482971
--------------------
el:rmse   mean=0.06313293427228928 std=0.02306959591805935
el:nrmse  mean=0.34578830377367914 std=0.1326966844257572
el:r2     mean=0.2565402118601977 std=0.8362825003249565
el:adj-r2 mean=1.8932603488896191 std=1.0392475551614808


2020-06-09 19:32:54.292407
Learning rate: 0.003, Weight decay: 0.01, LR adjust start: 20000
Overall Results
ys:rmse   mean=22.87125015258789 std=25.317201614379883
ys:nrmse  mean=0.08362992572920457 std=0.08874935043387223
ys:r2     mean=-0.1497909651649411 std=1.9141942860154106
ys:adj-r2 mean=2.418016491922537 std=2.3659231632728814
--------------------
el:rmse   mean=0.08014373481273651 std=0.03295150026679039
el:nrmse  mean=0.4932132782452408 std=0.35446966096278537
el:r2     mean=0.1622638575657828 std=0.5577077064192394
el:adj-r2 mean=1.973306179822544 std=0.6170901766300515


2020-06-09 20:08:28.354435
Learning rate: 0.003, Weight decay: 0.01, LR adjust start: 30000
Overall Results
ys:rmse   mean=21.141080856323242 std=24.757305145263672
ys:nrmse  mean=0.07759348441146252 std=0.08679534220036107
ys:r2     mean=0.02041427909963307 std=1.7917921565618724
ys:adj-r2 mean=2.207888994736946 std=2.2145286671743767
--------------------
el:rmse   mean=0.06389963626861572 std=0.010980388149619102
el:nrmse  mean=0.3585802972808337 std=0.10822627375814066
el:r2     mean=0.46285350395314745 std=0.27542721361061767
el:adj-r2 mean=1.6385951599000534 std=0.34020685043090826


2020-06-09 20:51:03.491512
Learning rate: 0.003, Weight decay: 0.01, LR adjust start: 40000
Overall Results
ys:rmse   mean=21.169885635375977 std=22.710071563720703
ys:nrmse  mean=0.07798273975024347 std=0.07998490267230926
ys:r2     mean=0.08476388553565392 std=1.5351494142510809
ys:adj-r2 mean=2.1253766443485134 std=1.8990219280116922
--------------------
el:rmse   mean=0.06399799883365631 std=0.010936765931546688
el:nrmse  mean=0.35980105602919865 std=0.11042467088731195
el:r2     mean=0.4635560496913554 std=0.26976444545833417
el:adj-r2 mean=1.6375616012685152 std=0.3330641408770257


2020-06-09 21:21:22.809177
Learning rate: 0.005, Weight decay: 0.01, LR adjust start: 20000
Overall Results
ys:rmse   mean=13.02092170715332 std=9.785250663757324
ys:nrmse  mean=0.04726373585714451 std=0.034090897085697146
ys:r2     mean=0.6921228725720714 std=0.3375171224284969
ys:adj-r2 mean=1.3744572353289726 std=0.41949257763840114
--------------------
el:rmse   mean=0.08055011183023453 std=0.03251006454229355
el:nrmse  mean=0.4137736414610978 std=0.07700182918835119
el:r2     mean=-0.5427583370577503 std=2.257822455299648
el:adj-r2 mean=2.880757460662229 std=2.800189228972419


2020-06-09 21:55:58.405182
Learning rate: 0.005, Weight decay: 0.01, LR adjust start: 30000
Overall Results
ys:rmse   mean=17.143320083618164 std=17.642370223999023
ys:nrmse  mean=0.0638964603897739 std=0.06218062298116633
ys:r2     mean=0.4531069473571067 std=0.9442776947291239
ys:adj-r2 mean=1.674248696421489 std=1.1671829226063903
--------------------
el:rmse   mean=0.09671863913536072 std=0.03402416780591011
el:nrmse  mean=0.5392825077808455 std=0.2553360196355844
el:r2     mean=-0.8108554245320351 std=2.1612649459019724
el:adj-r2 mean=3.211488612390081 std=2.6847530151739742


2020-06-09 22:36:55.145797
Learning rate: 0.005, Weight decay: 0.01, LR adjust start: 40000
Overall Results
ys:rmse   mean=12.593080520629883 std=9.701077461242676
ys:nrmse  mean=0.04751232354660298 std=0.035978690503421264
ys:r2     mean=0.7681055419190269 std=0.2810294114273296
ys:adj-r2 mean=1.2822866957314796 std=0.34870468752854306
--------------------
el:rmse   mean=0.0964885950088501 std=0.034313566982746124
el:nrmse  mean=0.5371994421799803 std=0.25529130223967816
el:r2     mean=-0.8097900856491872 std=2.1665786038844157
el:adj-r2 mean=3.2104118219447138 std=2.691116420567566


2020-06-09 23:11:56.345790
Learning rate: 0.01, Weight decay: 0.01, LR adjust start: 20000
Overall Results
ys:rmse   mean=12.211332321166992 std=4.838554859161377
ys:nrmse  mean=0.046273594289024486 std=0.020715697053125134
ys:r2     mean=0.7772773987413502 std=0.23834356871460874
ys:adj-r2 mean=1.2729089660537318 std=0.2960623314933704
--------------------
el:rmse   mean=0.12530577182769775 std=0.017738644033670425
el:nrmse  mean=0.7298341416280865 std=0.3098417168167919
el:r2     mean=-1.3293762446053006 std=1.8830559582488051
el:adj-r2 mean=3.80280953363332 std=2.3580440784883914


2020-06-09 23:48:38.456295
Learning rate: 0.01, Weight decay: 0.01, LR adjust start: 30000
Overall Results
ys:rmse   mean=16.673755645751953 std=14.518326759338379
ys:nrmse  mean=0.0611504829299402 std=0.050625286209017406
ys:r2     mean=0.48882238548716794 std=0.725305251026628
ys:adj-r2 mean=1.6278376276872553 std=0.898076655123959
--------------------
el:rmse   mean=0.10342435538768768 std=0.04264175891876221
el:nrmse  mean=0.6279084699335092 std=0.39239382007156687
el:r2     mean=-0.9991101783258115 std=2.1569745258727995
el:adj-r2 mean=3.4199759755807735 std=2.6735929211973057


2020-06-10 00:30:18.907291
Learning rate: 0.01, Weight decay: 0.01, LR adjust start: 40000
Overall Results
ys:rmse   mean=16.70621681213379 std=11.27587604522705
ys:nrmse  mean=0.06293990347178331 std=0.04099963506320112
ys:r2     mean=0.5954552006628384 std=0.47733654924197483
ys:adj-r2 mean=1.497176772749545 std=0.5915274269988774
--------------------
el:rmse   mean=0.1253921091556549 std=0.017753032967448235
el:nrmse  mean=0.7304313720863795 std=0.31021534057224626
el:r2     mean=-1.3317048840912151 std=1.883099016235257
el:adj-r2 mean=3.805710856321619 std=2.3582221046203617


