2020-06-29 08:26:36.258804
Learning rate: 1e-06, Weight decay: 1e-06, LR adjust start: 40000, Dropout: 0.2
Overall Results
ys:adj-r2 mean=1.280406369975749 std=0.26374004673838586
--------------------
el:rmse   mean=0.01589544117450714 std=0.0072159855626523495
el:nrmse  mean=0.10207869330646019 std=0.07481502712449135
el:r2     mean=0.9722660409804239 std=0.022142501751582503
el:adj-r2 mean=1.0224513001587046 std=0.01792488237032873


2020-07-06 03:05:33.803435
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=25.71189308166504 std=6.203011512756348
ys:nrmse  mean=0.09699374987564661 std=0.029376702111900542
ys:r2     mean=0.5278028603273593 std=0.3475578766317469
ys:adj-r2 mean=1.3822548273540425 std=0.28135637632093796
--------------------
el:rmse   mean=0.021112166345119476 std=0.0005837928620167077
el:nrmse  mean=0.11840620470103173 std=0.036928458651932644
el:r2     mean=0.9583032524916156 std=0.003142263293894335
el:adj-r2 mean=1.0337545098877399 std=0.002543736952200176


2020-07-06 03:39:44.043863
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=21.5654354095459 std=7.62589168548584
ys:nrmse  mean=0.08289117469348171 std=0.03747200063108688
ys:r2     mean=0.7159691255950542 std=0.14871485484767508
ys:adj-r2 mean=1.2299297554706705 std=0.12038821582907028
--------------------
el:rmse   mean=0.02165880799293518 std=0.006985438521951437
el:nrmse  mean=0.1347833558858562 std=0.08681497452148028
el:r2     mean=0.95215023727971 std=0.03043656746488647
el:adj-r2 mean=1.0387355222021395 std=0.024639126043003317


2020-07-06 04:11:17.624578
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=20.6271915435791 std=6.07481050491333
ys:nrmse  mean=0.07815490785998354 std=0.028123890003779038
ys:r2     mean=0.6973299735296362 std=0.22786002762991442
ys:adj-r2 mean=1.245018592856961 std=0.18445811760516875
--------------------
el:rmse   mean=0.0210434403270483 std=0.003166158450767398
el:nrmse  mean=0.12428207422863365 std=0.060576727068316585
el:r2     mean=0.9574843943326267 std=0.013506486300891454
el:adj-r2 mean=1.0344173950640643 std=0.01093382224357883


2020-07-06 04:42:42.560310
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=19.546335220336914 std=5.1235127449035645
ys:nrmse  mean=0.07340490878392465 std=0.02196489459268234
ys:r2     mean=0.7070990428485499 std=0.24488945331044318
ys:adj-r2 mean=1.237110298646412 std=0.19824384315607305
--------------------
el:rmse   mean=0.024117479100823402 std=0.003889818210154772
el:nrmse  mean=0.1362875387398839 std=0.047347616306230286
el:r2     mean=0.9458790562419853 std=0.01151874619837846
el:adj-r2 mean=1.043812192566012 std=0.009324699303449237


2020-07-06 05:11:22.375964
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=19.67292022705078 std=9.277718544006348
ys:nrmse  mean=0.07533227133993652 std=0.039972394047874
ys:r2     mean=0.7060896079999487 std=0.24855922303865385
ys:adj-r2 mean=1.2379274601905177 std=0.20121460912652933
--------------------
el:rmse   mean=0.017655860632658005 std=0.004892196971923113
el:nrmse  mean=0.1077559481539635 std=0.06525676932463086
el:r2     mean=0.9681792325559316 std=0.017468178745027166
el:adj-r2 mean=1.0257596688832933 std=0.01414090660311719


2020-07-06 05:39:12.044582
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=15.895210266113281 std=9.319499015808105
ys:nrmse  mean=0.062448879979366045 std=0.04259421687740744
ys:r2     mean=0.8514456012598902 std=0.08866256469292545
ys:adj-r2 mean=1.1202583227896126 std=0.07177445713236814
--------------------
el:rmse   mean=0.020259929820895195 std=0.003493683412671089
el:nrmse  mean=0.11754856274821884 std=0.05356817328981949
el:r2     mean=0.9593128526153948 std=0.015088022887060158
el:adj-r2 mean=1.0329372145494424 std=0.012214113765715389


2020-07-06 06:06:51.410247
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=15.8265380859375 std=9.41541576385498
ys:nrmse  mean=0.06266527585175839 std=0.043663898215167946
ys:r2     mean=0.8744232872089507 std=0.0745925329622949
ys:adj-r2 mean=1.1016573389260877 std=0.06038443144566726
--------------------
el:rmse   mean=0.02323371171951294 std=0.005282131023705006
el:nrmse  mean=0.14052289557265701 std=0.07923633622341497
el:r2     mean=0.9468003504555487 std=0.024864171168411404
el:adj-r2 mean=1.043066382964556 std=0.020128138564904505


2020-07-06 06:34:31.222754
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=16.17980194091797 std=8.333096504211426
ys:nrmse  mean=0.06344077190230953 std=0.03939937281993021
ys:r2     mean=0.8604470491781794 std=0.06456535932541542
ys:adj-r2 mean=1.112971436379569 std=0.05226719564438387
--------------------
el:rmse   mean=0.019429849460721016 std=0.002574536483734846
el:nrmse  mean=0.11253874342449188 std=0.04931146983634583
el:r2     mean=0.9633197700878227 std=0.011240102911818598
el:adj-r2 mean=1.0296935194527148 std=0.0090991309286151


2020-07-06 06:59:26.351315
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=16.629362106323242 std=8.719654083251953
ys:nrmse  mean=0.0653747540056828 std=0.04122211796624324
ys:r2     mean=0.8591767032826283 std=0.06387771519585903
ys:adj-r2 mean=1.1139998116283485 std=0.0517105313490288
--------------------
el:rmse   mean=0.022592268884181976 std=0.002484977478161454
el:nrmse  mean=0.13159992804454657 std=0.05743791929970325
el:r2     mean=0.9520063389408855 std=0.009753039123580776
el:adj-r2 mean=1.0388520113335689 std=0.007895317385755917


2020-07-06 07:23:26.510003
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=15.249520301818848 std=9.542251586914062
ys:nrmse  mean=0.06049208766902837 std=0.043974714611480004
ys:r2     mean=0.8800495950849953 std=0.07699180730515516
ys:adj-r2 mean=1.097102708740718 std=0.062326701151792264
--------------------
el:rmse   mean=0.01938973367214203 std=0.005574939306825399
el:nrmse  mean=0.11835918310885889 std=0.06883850127918423
el:r2     mean=0.9629261702300376 std=0.019091426536762112
el:adj-r2 mean=1.0300121479090174 std=0.015454964339283688


2020-07-06 07:47:32.518471
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=17.637611389160156 std=12.225607872009277
ys:nrmse  mean=0.07049585439337107 std=0.055594583015162284
ys:r2     mean=0.8426842225163312 std=0.12353965349932011
ys:adj-r2 mean=1.1273508674867794 std=0.10000829092802097
--------------------
el:rmse   mean=0.022896049544215202 std=0.003941198345273733
el:nrmse  mean=0.13492849174658367 std=0.06657698687606045
el:r2     mean=0.948627014244939 std=0.018633893331416886
el:adj-r2 mean=1.0415876551350494 std=0.015084580315908983


2020-07-06 08:11:38.495961
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=21.17574119567871 std=12.805608749389648
ys:nrmse  mean=0.08387016970990925 std=0.059302063977564004
ys:r2     mean=0.7713292763978989 std=0.13890320478782575
ys:adj-r2 mean=1.185114395296939 std=0.11244545149490659
--------------------
el:rmse   mean=0.023043064400553703 std=0.0038519646041095257
el:nrmse  mean=0.13523683650776377 std=0.06522277868645335
el:r2     mean=0.9479302155740624 std=0.018491409557724495
el:adj-r2 mean=1.0421517302495686 std=0.014969236308634101


2020-07-06 08:35:43.213110
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=17.58583641052246 std=6.4914445877075195
ys:nrmse  mean=0.06781874213649658 std=0.032062245277599544
ys:r2     mean=0.8185539666481182 std=0.0822411368851478
ys:adj-r2 mean=1.1468848841419994 std=0.06657615843083398
--------------------
el:rmse   mean=0.02504676766693592 std=0.0034110823180526495
el:nrmse  mean=0.1473677478828812 std=0.06946307565678513
el:r2     mean=0.9403483940913905 std=0.01658286525402548
el:adj-r2 mean=1.0482893952593504 std=0.013424224253258742


2020-07-06 08:59:52.091117
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=18.61025047302246 std=11.380048751831055
ys:nrmse  mean=0.07375941909930735 std=0.052621099484585696
ys:r2     mean=0.8235335063952789 std=0.1095123104359449
ys:adj-r2 mean=1.1428538281562028 std=0.08865282273386021
--------------------
el:rmse   mean=0.027440572157502174 std=0.003509931033477187
el:nrmse  mean=0.1538195069054564 std=0.05207887616729703
el:r2     mean=0.9261331678490091 std=0.02611835904890168
el:adj-r2 mean=1.059796959360326 std=0.021143433515777566


2020-07-06 09:23:59.197186
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=15.668632507324219 std=5.246216297149658
ys:nrmse  mean=0.05971337138206118 std=0.024530643692185106
ys:r2     mean=0.8316440715180926 std=0.11986270351389156
ys:adj-r2 mean=1.136288132580592 std=0.09703171236838841
--------------------
el:rmse   mean=0.01775835081934929 std=0.006457395385950804
el:nrmse  mean=0.11180971868454331 std=0.07727404899038945
el:r2     mean=0.9665595815702147 std=0.024122070462318717
el:adj-r2 mean=1.02707081491935 std=0.019527390374258026


2020-07-06 09:47:38.713420
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=19.63783836364746 std=13.565893173217773
ys:nrmse  mean=0.07848022927152186 std=0.0616969406691099
ys:r2     mean=0.8054624548180026 std=0.15220251268184345
ys:adj-r2 mean=1.1574827746711407 std=0.12321155788530183
--------------------
el:rmse   mean=0.022659853100776672 std=0.005968032870441675
el:nrmse  mean=0.1357734047886879 std=0.07677101983629227
el:r2     mean=0.9471997494093606 std=0.026131932151424894
el:adj-r2 mean=1.0427430600019463 std=0.02115442126543928


2020-07-06 10:11:17.791455
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=17.68898582458496 std=10.54304027557373
ys:nrmse  mean=0.06999229139058905 std=0.048919013080634594
ys:r2     mean=0.8398657235474841 std=0.09448197219797257
ys:adj-r2 mean=1.1296325095091795 std=0.07648540606502542
--------------------
el:rmse   mean=0.026161713525652885 std=0.007021094206720591
el:nrmse  mean=0.15812103339947778 std=0.09246859824930362
el:r2     mean=0.9298737764579238 std=0.03616959584487712
el:adj-r2 mean=1.0567688476292998 std=0.029280149017281466


2020-07-06 10:35:12.250350
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=19.57611656188965 std=10.76148796081543
ys:nrmse  mean=0.07691265087657205 std=0.050202413754071244
ys:r2     mean=0.7904799807421033 std=0.11011197455024983
ys:adj-r2 mean=1.1696114441611545 std=0.08913826511210696
--------------------
el:rmse   mean=0.021720947697758675 std=0.004356557969003916
el:nrmse  mean=0.13028620965681312 std=0.06912894212218984
el:r2     mean=0.9544851641820751 std=0.018119504749744997
el:adj-r2 mean=1.0368453432811773 std=0.014668170511698388


2020-07-06 10:58:55.173094
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=16.061317443847656 std=7.640441417694092
ys:nrmse  mean=0.062843600822991 std=0.03669112419952081
ys:r2     mean=0.8673207877474013 std=0.04802659175394702
ys:adj-r2 mean=1.107406981347342 std=0.03887866951509989
--------------------
el:rmse   mean=0.02515912614762783 std=0.0038142167031764984
el:nrmse  mean=0.14609030687611155 std=0.0658602123206939
el:r2     mean=0.9379859484437261 std=0.02086490476029679
el:adj-r2 mean=1.0502018512598408 std=0.0168906371869069


