2020-06-29 07:43:15.486117
Learning rate: 1e-06, Weight decay: 1e-06, LR adjust start: 40000, Dropout: 0.2
Overall Results
ys:adj-r2 mean=1.3511186872992298 std=0.18104639448030144
--------------------
el:rmse   mean=0.020149728283286095 std=0.004641491454094648
el:nrmse  mean=0.12084623546824798 std=0.06687124047172875
el:r2     mean=0.9592865095176402 std=0.018721276627173454
el:adj-r2 mean=1.0329585399142915 std=0.01515531917437854


2020-07-05 12:58:46.919362
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=29.467378616333008 std=19.96119499206543
ys:nrmse  mean=0.11747759886500929 std=0.09107214890814339
ys:r2     mean=0.5512478621355661 std=0.33048238496192034
ys:adj-r2 mean=1.3632755401759704 std=0.26753335925488786
--------------------
el:rmse   mean=0.018834641203284264 std=0.0034211359452456236
el:nrmse  mean=0.11050178158357833 std=0.05378577373159849
el:r2     mean=0.9648989187835001 std=0.013261822944384678
el:adj-r2 mean=1.0284151609847856 std=0.010735761431168568


2020-07-05 13:46:03.244148
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=23.0205078125 std=7.424499988555908
ys:nrmse  mean=0.08703948534161683 std=0.032483956596301815
ys:r2     mean=0.6013856206203366 std=0.3324405396983354
ys:adj-r2 mean=1.3226878309263943 std=0.2691185321367477
--------------------
el:rmse   mean=0.015167896635830402 std=0.005168227478861809
el:nrmse  mean=0.09497273296690983 std=0.06344654616968541
el:r2     mean=0.9760996527415567 std=0.016284351923086887
el:adj-r2 mean=1.019347900161597 std=0.013182570604403586


2020-07-05 14:33:20.898817
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=20.903982162475586 std=9.02883243560791
ys:nrmse  mean=0.0794316039945337 std=0.03784390893268476
ys:r2     mean=0.6506819631363948 std=0.31771576477083563
ys:adj-r2 mean=1.2827812679372042 std=0.2571984762430575
--------------------
el:rmse   mean=0.019708653911948204 std=0.00459872093051672
el:nrmse  mean=0.11931958974305702 std=0.0666561453676298
el:r2     mean=0.9621481305177467 std=0.017345863517920838
el:adj-r2 mean=1.0306419895808718 std=0.01404188951450729


2020-07-05 15:20:35.349655
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=23.32893943786621 std=7.052942752838135
ys:nrmse  mean=0.08703213579110641 std=0.02660666160197501
ys:r2     mean=0.5386570122228844 std=0.43945715878525526
ys:adj-r2 mean=1.373468132962427 std=0.3557510333023496
--------------------
el:rmse   mean=0.02240096963942051 std=0.0016676383092999458
el:nrmse  mean=0.12922085628430974 std=0.0528011676463884
el:r2     mean=0.9526401585929593 std=0.008354806277936522
el:adj-r2 mean=1.0383389192342711 std=0.006763414605948658


2020-07-05 16:07:22.621261
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=28.73459815979004 std=14.12471866607666
ys:nrmse  mean=0.1059209258279964 std=0.0475376320791188
ys:r2     mean=0.08101382258055619 std=1.0856502944859276
ys:adj-r2 mean=1.7439411912443117 std=0.8788597622028939
--------------------
el:rmse   mean=0.021862901747226715 std=0.004213173408061266
el:nrmse  mean=0.13092016097536893 std=0.06922331199945127
el:r2     mean=0.9537252059330433 std=0.01826283180265822
el:adj-r2 mean=1.0374605475780125 std=0.014784197173580475


2020-07-05 16:54:10.334224
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=21.26042366027832 std=8.917768478393555
ys:nrmse  mean=0.0793299172270673 std=0.032610407915454324
ys:r2     mean=0.571131925524719 std=0.45984430166266305
ys:adj-r2 mean=1.3471789174323703 std=0.37225491086977486
--------------------
el:rmse   mean=0.019563205540180206 std=0.003907366655766964
el:nrmse  mean=0.11718988752745525 std=0.06281825992472466
el:r2     mean=0.9625512010033216 std=0.015515524065183332
el:adj-r2 mean=1.0303156944258827 std=0.012560186148005623


2020-07-05 17:39:39.488326
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=19.944547653198242 std=9.753510475158691
ys:nrmse  mean=0.07321713748350984 std=0.03209022516425
ys:r2     mean=0.5481880843156248 std=0.5376409717388216
ys:adj-r2 mean=1.3657525031730655 std=0.43523316759809366
--------------------
el:rmse   mean=0.015345536172389984 std=0.004980446305125952
el:nrmse  mean=0.09562228468055785 std=0.06223024449175919
el:r2     mean=0.9758475302167242 std=0.01565438739413219
el:adj-r2 mean=1.019551999348366 std=0.012672599319059372


2020-07-05 18:20:21.898024
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=23.415693283081055 std=9.522148132324219
ys:nrmse  mean=0.0882355754505942 std=0.037925631393753434
ys:r2     mean=0.5316750072011138 std=0.45895623367962934
ys:adj-r2 mean=1.379120232265765 std=0.3715359986930333
--------------------
el:rmse   mean=0.016277668997645378 std=0.003983387723565102
el:nrmse  mean=0.09901847619360309 std=0.05703146685332321
el:r2     mean=0.9739210623820908 std=0.012856676512905056
el:adj-r2 mean=1.0211115209287838 std=0.01040778574854218


2020-07-05 18:59:39.050662
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=26.69721794128418 std=9.77219295501709
ys:nrmse  mean=0.10036354527546452 std=0.03894228499372841
ys:r2     mean=0.4022845915071705 std=0.5739247830310289
ys:adj-r2 mean=1.483864854494195 std=0.46460577673940434
--------------------
el:rmse   mean=0.01907561533153057 std=0.004841467831283808
el:nrmse  mean=0.11493365418142902 std=0.06579552830793517
el:r2     mean=0.9630255223683214 std=0.018287802857079986
el:adj-r2 mean=1.0299317199875493 std=0.014804411836683741


2020-07-05 19:39:31.583242
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=27.63871192932129 std=9.386256217956543
ys:nrmse  mean=0.10416198156588585 std=0.03905335053049336
ys:r2     mean=0.3927682756869113 std=0.5472082562645991
ys:adj-r2 mean=1.4915685387296431 std=0.44297811221419925
--------------------
el:rmse   mean=0.01934218965470791 std=0.0031547793187201023
el:nrmse  mean=0.11476734890118716 std=0.05722723515476414
el:r2     mean=0.9641654291740801 std=0.011922404479271217
el:adj-r2 mean=1.0290089382876493 std=0.009651470292743308


2020-07-05 20:19:13.096123
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=25.95613670349121 std=10.364954948425293
ys:nrmse  mean=0.09621783280285405 std=0.03594634826154067
ys:r2     mean=0.3413310469694095 std=0.7178208516664681
ys:adj-r2 mean=1.5332082000723828 std=0.5810930703966648
--------------------
el:rmse   mean=0.018754059448838234 std=0.004683421924710274
el:nrmse  mean=0.11425962447224008 std=0.0663763846003308
el:r2     mean=0.9652983307034164 std=0.01746653964351222
el:adj-r2 mean=1.0280918275258057 std=0.014139579711414666


2020-07-05 20:58:19.542538
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=22.20367431640625 std=10.573084831237793
ys:nrmse  mean=0.08452362212557557 std=0.04374511351234347
ys:r2     mean=0.5934269052500561 std=0.379663608084507
ys:adj-r2 mean=1.3291306005118593 std=0.3073467303541247
--------------------
el:rmse   mean=0.015364321880042553 std=0.0067231119610369205
el:nrmse  mean=0.09894567224028071 std=0.07451999205920723
el:r2     mean=0.9738418854859844 std=0.022141422048852357
el:adj-r2 mean=1.021175616511346 std=0.017924008325261476


2020-07-05 21:38:10.562278
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=20.455537796020508 std=9.376786231994629
ys:nrmse  mean=0.07896824410678653 std=0.04288045806675149
ys:r2     mean=0.724553629871723 std=0.1855266924679327
ys:adj-r2 mean=1.222980394865748 std=0.15018827485499314
--------------------
el:rmse   mean=0.016666574403643608 std=0.005994920618832111
el:nrmse  mean=0.10469226913453201 std=0.07015395762190899
el:r2     mean=0.9711715851121929 std=0.01986586195374104
el:adj-r2 mean=1.0233372882425105 std=0.016081888248266528


2020-07-05 22:17:27.740917
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=22.7705078125 std=8.592288970947266
ys:nrmse  mean=0.08460561234200677 std=0.030442138942969366
ys:r2     mean=0.5122901257534389 std=0.5162266708499315
ys:adj-r2 mean=1.394812755342454 std=0.4178977811642303
--------------------
el:rmse   mean=0.01865840144455433 std=0.003736243350431323
el:nrmse  mean=0.11197101652349546 std=0.06013002472155523
el:r2     mean=0.9661343882988963 std=0.0139633647796616
el:adj-r2 mean=1.0274150189961315 std=0.01130367625020224


2020-07-05 22:57:35.215605
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=23.427820205688477 std=10.309416770935059
ys:nrmse  mean=0.08950373180853738 std=0.044673592780810095
ys:r2     mean=0.5868214632625707 std=0.3474387128643666
ys:adj-r2 mean=1.3344778630731569 std=0.28125991041401105
--------------------
el:rmse   mean=0.020831508561968803 std=0.005311311222612858
el:nrmse  mean=0.12607740694465033 std=0.07326408457991357
el:r2     mean=0.9560797827013997 std=0.0222027102542567
el:adj-r2 mean=1.0355544616226766 std=0.017973622586779266


2020-07-05 23:37:08.854272
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=25.959692001342773 std=10.693623542785645
ys:nrmse  mean=0.09767144313421212 std=0.04194657424318607
ys:r2     mean=0.41190514908556547 std=0.5882872557410882
ys:adj-r2 mean=1.4760767840735898 std=0.47623254036183327
--------------------
el:rmse   mean=0.017449602484703064 std=0.007170944008976221
el:nrmse  mean=0.11152587436317728 std=0.08122382757643973
el:r2     mean=0.9669722690196588 std=0.02646398927724628
el:adj-r2 mean=1.0267367346031333 std=0.02142322941491364


2020-07-06 00:15:09.965395
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=14.933780670166016 std=9.292344093322754
ys:nrmse  mean=0.05912557086689039 std=0.042732936182665944
ys:r2     mean=0.88061196575489 std=0.07433322789497113
ys:adj-r2 mean=1.0966474562936603 std=0.06017451781973855
--------------------
el:rmse   mean=0.016621550545096397 std=0.004742625169456005
el:nrmse  mean=0.10226914970798671 std=0.062287097265622406
el:r2     mean=0.9723970393140885 std=0.015563412545815994
el:adj-r2 mean=1.022345253888595 std=0.012598953013279606


2020-07-06 00:52:10.067705
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=18.49532127380371 std=13.307441711425781
ys:nrmse  mean=0.07410985217230616 std=0.06024712865510266
ys:r2     mean=0.8261008746487247 std=0.14502274279629168
ys:adj-r2 mean=1.140775482427223 std=0.11739936321604567
--------------------
el:rmse   mean=0.017313318327069283 std=0.005553914699703455
el:nrmse  mean=0.10768109642412253 std=0.0691658335370677
el:r2     mean=0.96945965750581 std=0.019315973585213256
el:adj-r2 mean=1.0247231344000587 std=0.015636740521363136


2020-07-06 01:28:36.049636
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=14.984827995300293 std=10.432991027832031
ys:nrmse  mean=0.05974473717851977 std=0.04732783366061964
ys:r2     mean=0.8791145949273645 std=0.0890966315880394
ys:adj-r2 mean=1.0978596136302288 std=0.07212584461888903
--------------------
el:rmse   mean=0.01750132255256176 std=0.00662603136152029
el:nrmse  mean=0.11025083597315066 std=0.0774866896304254
el:r2     mean=0.966937704814641 std=0.02418971555614723
el:adj-r2 mean=1.0267647151500523 std=0.019582150688309704


2020-07-06 02:06:03.959133
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=22.611867904663086 std=6.011969089508057
ys:nrmse  mean=0.08666239763556459 std=0.03241102791801368
ys:r2     mean=0.7172321416590764 std=0.019722725062071962
ys:adj-r2 mean=1.2289073138950335 std=0.01596601552643927
--------------------
el:rmse   mean=0.021126573905348778 std=0.0039400020614266396
el:nrmse  mean=0.1246083297459996 std=0.06240547029199757
el:r2     mean=0.955890081035983 std=0.01698775464351028
el:adj-r2 mean=1.0357080296375376 std=0.013751991854270243


2020-07-06 02:39:38.483585
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=21.18498992919922 std=4.870871067047119
ys:nrmse  mean=0.08050659113203167 std=0.026222305408467216
ys:r2     mean=0.714341327821837 std=0.15100110559867522
ys:adj-r2 mean=1.2312474965251796 std=0.1222389902465466
--------------------
el:rmse   mean=0.019715972244739532 std=0.004123387858271599
el:nrmse  mean=0.11845128717851987 std=0.06460615211673773
el:r2     mean=0.9618327771201619 std=0.016501868978610217
el:adj-r2 mean=1.0308972756646309 std=0.013358655839827309


2020-07-06 03:06:49.423413
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=18.484174728393555 std=16.39829444885254
ys:nrmse  mean=0.07521428944173435 std=0.07263840141121693
ys:r2     mean=0.8140923159485673 std=0.20342054920039127
ys:adj-r2 mean=1.1504966966130645 std=0.16467377792412624
--------------------
el:rmse   mean=0.01748207025229931 std=0.006905887741595507
el:nrmse  mean=0.11107455235192697 std=0.07986788783425834
el:r2     mean=0.9669203969184897 std=0.02563761492623634
el:adj-r2 mean=1.0267787263040795 std=0.020754259702191285


2020-07-06 03:34:17.529863
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=15.655258178710938 std=8.530765533447266
ys:nrmse  mean=0.06160733843734487 std=0.04006530127935244
ys:r2     mean=0.872306185967117 std=0.06369735051136725
ys:adj-r2 mean=1.1033711827885244 std=0.051564521842535335
--------------------
el:rmse   mean=0.01839170791208744 std=0.005615098401904106
el:nrmse  mean=0.11354323092512737 std=0.07005629731575036
el:r2     mean=0.9660637704391718 std=0.019763212234196595
el:adj-r2 mean=1.027472185834956 std=0.01599879085625446


2020-07-06 04:00:18.001850
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=21.95575523376465 std=13.157856941223145
ys:nrmse  mean=0.08654501783398687 std=0.06041537944570341
ys:r2     mean=0.72880673247245 std=0.16052524974515028
ys:adj-r2 mean=1.219537407046112 std=0.12994901169845496
--------------------
el:rmse   mean=0.019524909555912018 std=0.00520398048684001
el:nrmse  mean=0.11958019092060511 std=0.07171606083499439
el:r2     mean=0.9619483514659869 std=0.020601225291276233
el:adj-r2 mean=1.0308037154799152 std=0.016677182378652237


2020-07-06 04:25:41.580143
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=23.52351951599121 std=11.857070922851562
ys:nrmse  mean=0.09233772572513459 std=0.05625079775187753
ys:r2     mean=0.721908112441857 std=0.11359503686824661
ys:adj-r2 mean=1.2251220042137347 std=0.09195788698858057
--------------------
el:rmse   mean=0.020233536139130592 std=0.006149856839329004
el:nrmse  mean=0.12298747762036193 std=0.07517445698534168
el:r2     mean=0.9570762571988946 std=0.02403033412945668
el:adj-r2 mean=1.034747791791371 std=0.019453127628607812


2020-07-06 04:50:47.521073
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=25.371950149536133 std=16.26228904724121
ys:nrmse  mean=0.10042742970562146 std=0.0741209044468616
ys:r2     mean=0.6393385852390495 std=0.23029158291027046
ys:adj-r2 mean=1.2919640024255312 std=0.18642651949879047
--------------------
el:rmse   mean=0.02213984541594982 std=0.00409325584769249
el:nrmse  mean=0.1322290980586871 std=0.06852787210101545
el:r2     mean=0.9528425799395722 std=0.01754771458616876
el:adj-r2 mean=1.038175054334632 std=0.014205292760231853


