2020-06-29 07:40:51.505633
Learning rate: 1e-06, Weight decay: 1e-06, LR adjust start: 40000, Dropout: 0.2
Overall Results
ys:adj-r2 mean=1.13621221762616 std=0.0906309601756528
--------------------
el:rmse   mean=0.02150637097656727 std=0.001609556726180017
el:nrmse  mean=0.12362885181054857 std=0.049620042917546514
el:r2     mean=0.9560559531107874 std=0.008902852642150882
el:adj-r2 mean=1.0355737522436483 std=0.007207071186503115


2020-07-05 08:43:46.422051
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=18.703676223754883 std=7.442485809326172
ys:nrmse  mean=0.07208044974905675 std=0.035502048276122
ys:r2     mean=0.7828508426383877 std=0.12463092590477845
ys:adj-r2 mean=1.1757874131022577 std=0.10089170192291584
--------------------
el:rmse   mean=0.018837347626686096 std=0.001031264429911971
el:nrmse  mean=0.10785278236099631 std=0.041078772249712764
el:r2     mean=0.966784801087842 std=0.003514545740306728
el:adj-r2 mean=1.026888494357461 std=0.0028451084564387356


2020-07-05 09:28:32.474953
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=19.806127548217773 std=15.913445472717285
ys:nrmse  mean=0.07997972351839737 std=0.07119040467934017
ys:r2     mean=0.79479540766303 std=0.19991861714518713
ys:adj-r2 mean=1.1661180033204042 std=0.16183888054610376
--------------------
el:rmse   mean=0.020716693252325058 std=0.00031941922497935593
el:nrmse  mean=0.1162231861594743 std=0.036463136743607204
el:r2     mean=0.9597428788525907 std=0.004054207479871335
el:adj-r2 mean=1.0325890980717123 std=0.003281977483705288


2020-07-05 10:14:06.722883
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=18.326705932617188 std=9.754273414611816
ys:nrmse  mean=0.07210080535895862 std=0.046008756744475396
ys:r2     mean=0.8290416893589999 std=0.08018108761364236
ys:adj-r2 mean=1.1383948228998573 std=0.06490849949675812
--------------------
el:rmse   mean=0.022877832874655724 std=0.0007648399332538247
el:nrmse  mean=0.1274542284591387 std=0.03702646835351999
el:r2     mean=0.9507593806651297 std=0.00670407132475532
el:adj-r2 mean=1.0398614537472761 std=0.005427105358135256


2020-07-05 11:00:00.086529
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=16.165151596069336 std=11.827753067016602
ys:nrmse  mean=0.06487890033324435 std=0.053231273185863105
ys:r2     mean=0.86785753115905 std=0.11317359562880534
ys:adj-r2 mean=1.1069724747760075 std=0.09161672027093766
--------------------
el:rmse   mean=0.0268507469445467 std=0.0009598674951121211
el:nrmse  mean=0.14949379267173452 std=0.04307827274772894
el:r2     mean=0.9321996518404574 std=0.00909661805644985
el:adj-r2 mean=1.0548859961291537 std=0.007363928902840327


2020-07-05 11:44:45.282391
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=15.745944023132324 std=7.382879257202148
ys:nrmse  mean=0.06150970880038531 std=0.03550134296947191
ys:r2     mean=0.8688521471693068 std=0.05000803067453238
ys:adj-r2 mean=1.1061673094343707 std=0.04048269149843097
--------------------
el:rmse   mean=0.02699810080230236 std=0.0015726872952654958
el:nrmse  mean=0.1493038065866712 std=0.0395094899019532
el:r2     mean=0.9314263882842676 std=0.010333464878369922
el:adj-r2 mean=1.055511971388926 std=0.008365185853918482


2020-07-05 12:27:48.879917
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=19.41890525817871 std=7.130931377410889
ys:nrmse  mean=0.0742269831752812 std=0.033022465046153485
ys:r2     mean=0.7428266172212422 std=0.18295213104377078
ys:adj-r2 mean=1.2081879765351848 std=0.14810410608305255
--------------------
el:rmse   mean=0.016075855121016502 std=0.003135963110253215
el:nrmse  mean=0.09545770167440663 std=0.04735056001711443
el:r2     mean=0.9754355110106557 std=0.008314167170865468
el:adj-r2 mean=1.0198855387056598 std=0.006730516281176814


2020-07-05 13:12:10.599568
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=19.137964248657227 std=6.191068172454834
ys:nrmse  mean=0.07303211081767202 std=0.029726898989887778
ys:r2     mean=0.7571059846510316 std=0.15941268926047988
ys:adj-r2 mean=1.1966284886158316 std=0.12904836749657894
--------------------
el:rmse   mean=0.01399925071746111 std=0.004914125427603722
el:nrmse  mean=0.08375288630075124 std=0.0502073694433062
el:r2     mean=0.9784621360334175 std=0.012350452140902654
el:adj-r2 mean=1.0174354136872334 std=0.009997985066444967


2020-07-05 13:57:11.553109
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=29.221410751342773 std=9.943653106689453
ys:nrmse  mean=0.10895933271884344 std=0.036780708904684406
ys:r2     mean=0.24668717777079205 std=0.7531831424784167
ys:adj-r2 mean=1.6098246656141206 std=0.6097196867682421
--------------------
el:rmse   mean=0.0248685572296381 std=0.005006452556699514
el:nrmse  mean=0.1467341867234856 std=0.07443212361291411
el:r2     mean=0.9383199929351195 std=0.025076460148083055
el:adj-r2 mean=1.0499314342906174 std=0.02029999154844818


2020-07-05 14:42:08.716025
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=23.610864639282227 std=4.410271167755127
ys:nrmse  mean=0.08958526732816534 std=0.026059708462649076
ys:r2     mean=0.6529860462745253 std=0.1520455883815508
ys:adj-r2 mean=1.2809160577777652 std=0.12308452392792203
--------------------
el:rmse   mean=0.028526341542601585 std=0.0061958483420312405
el:nrmse  mean=0.16411460706535833 std=0.0737260528889979
el:r2     mean=0.9169490418293322 std=0.03728330512088637
el:adj-r2 mean=1.0672317280429215 std=0.030181723193098486


2020-07-05 15:27:01.052206
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=22.927156448364258 std=8.066516876220703
ys:nrmse  mean=0.08746652244390864 std=0.037347275449630166
ys:r2     mean=0.6377786225593457 std=0.2619674370956816
ys:adj-r2 mean=1.2932268293567202 std=0.2120688776488851
--------------------
el:rmse   mean=0.025362102314829826 std=0.0026814760640263557
el:nrmse  mean=0.14729747422575876 std=0.06278645995146133
el:r2     mean=0.9396960898577603 std=0.010979413549504236
el:adj-r2 mean=1.0488174510675277 std=0.008888096682932011


2020-07-05 16:12:19.511497
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=24.359067916870117 std=12.19428539276123
ys:nrmse  mean=0.09026030864990635 std=0.042296617151477284
ys:r2     mean=0.3548508797827525 std=0.753533978391212
ys:adj-r2 mean=1.5222635735092005 std=0.6100036967928858
--------------------
el:rmse   mean=0.017014360055327415 std=0.003931286279112101
el:nrmse  mean=0.10248281116140136 std=0.05753224486479237
el:r2     mean=0.9711073904083434 std=0.013524494219990007
el:adj-r2 mean=1.0233892553837223 std=0.010948400082849034


2020-07-05 16:57:45.557505
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=23.72088050842285 std=11.21932601928711
ys:nrmse  mean=0.0903759553964631 std=0.04675718053603098
ys:r2     mean=0.5426104838879096 std=0.42060110674315637
ys:adj-r2 mean=1.3702677035193114 std=0.3404866102206503
--------------------
el:rmse   mean=0.019570669159293175 std=0.004083239007741213
el:nrmse  mean=0.11713802720231847 std=0.06104890627557755
el:r2     mean=0.9632790542851378 std=0.014112232482478178
el:adj-r2 mean=1.0297264798644121 std=0.0114241882001014


2020-07-05 17:40:22.701833
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=21.938278198242188 std=7.134389400482178
ys:nrmse  mean=0.08332286982486621 std=0.03263547803358052
ys:r2     mean=0.6574344639804597 std=0.26131233785196567
ys:adj-r2 mean=1.2773149577301042 std=0.21153855921349599
--------------------
el:rmse   mean=0.02610955946147442 std=0.0033026025630533695
el:nrmse  mean=0.14522987081114389 std=0.04235604112908977
el:r2     mean=0.9365746752060952 std=0.009964913079270865
el:adj-r2 mean=1.0513443105474467 std=0.008066834397504974


2020-07-05 18:19:33.031036
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=20.615873336791992 std=6.885143280029297
ys:nrmse  mean=0.07705591757783731 std=0.026235006612071416
ys:r2     mean=0.6350259179993125 std=0.35602814634488733
ys:adj-r2 mean=1.2954552092386518 std=0.28821326132681363
--------------------
el:rmse   mean=0.01975819654762745 std=0.002446295926347375
el:nrmse  mean=0.11383123577724996 std=0.04558517589867445
el:r2     mean=0.963646865322887 std=0.005836387760472948
el:adj-r2 mean=1.0294287280719487 std=0.004724694853716213


2020-07-05 18:57:59.658060
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=27.0601806640625 std=11.041084289550781
ys:nrmse  mean=0.10305215674491813 std=0.047847529270980974
ys:r2     mean=0.4468771135824347 std=0.4687227667332086
ys:adj-r2 mean=1.447766146147553 std=0.37944223973640695
--------------------
el:rmse   mean=0.02515862137079239 std=0.002096692332997918
el:nrmse  mean=0.13799478500206833 std=0.03311078563592642
el:r2     mean=0.9396124373573677 std=0.01496427731636192
el:adj-r2 mean=1.0488851697583212 std=0.012113938779911999


2020-07-05 19:35:55.955805
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=21.374738693237305 std=11.475749015808105
ys:nrmse  mean=0.08063983488854376 std=0.04390629174914181
ys:r2     mean=0.5535146615677816 std=0.47983622344550186
ys:adj-r2 mean=1.3614405120641768 std=0.3884388475511205
--------------------
el:rmse   mean=0.01997688226401806 std=0.002413244917988777
el:nrmse  mean=0.11681194913480049 std=0.05326595171284876
el:r2     mean=0.9618950051645876 std=0.010121372282331313
el:adj-r2 mean=1.030846900581048 std=0.008193491847601554


2020-07-05 20:14:16.087973
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=14.373058319091797 std=9.461060523986816
ys:nrmse  mean=0.05693388650691459 std=0.042881701584151485
ys:r2     mean=0.8819013161595666 std=0.07731306080962404
ys:adj-r2 mean=1.0956036964422555 std=0.06258676351255277
--------------------
el:rmse   mean=0.020409822463989258 std=0.004066636320203543
el:nrmse  mean=0.11785577715384599 std=0.05333268734025399
el:r2     mean=0.9579900610704382 std=0.01752703299182669
el:adj-r2 mean=1.0340080458001213 std=0.014188550517192988


2020-07-05 20:52:49.035987
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=13.980392456054688 std=8.41673755645752
ys:nrmse  mean=0.055242801986603994 std=0.03886830214482972
ys:r2     mean=0.8952749118647693 std=0.06201494256785758
ys:adj-r2 mean=1.0847774522999487 std=0.0502025725549323
--------------------
el:rmse   mean=0.022838952019810677 std=0.002587374532595277
el:nrmse  mean=0.13123960324517356 std=0.05394686290264667
el:r2     mean=0.9495400337577801 std=0.01433149842816066
el:adj-r2 mean=1.0408485441008448 std=0.011601689203749096


2020-07-05 21:31:31.201562
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=17.777799606323242 std=10.918410301208496
ys:nrmse  mean=0.07051773902195184 std=0.0504258410429867
ys:r2     mean=0.841270617654884 std=0.100289574412764
ys:adj-r2 mean=1.1284952142793798 std=0.08118679833414227
--------------------
el:rmse   mean=0.021114377304911613 std=0.001426279079169035
el:nrmse  mean=0.12090856423419254 std=0.04706127885036094
el:r2     mean=0.9576315647056388 std=0.008427578867286437
el:adj-r2 mean=1.0342982571430543 std=0.006822325749708075


2020-07-05 22:09:46.200117
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=14.967361450195312 std=8.122822761535645
ys:nrmse  mean=0.05887703108619555 std=0.03815903126434824
ys:r2     mean=0.8827225629228695 std=0.05824347900287222
ys:adj-r2 mean=1.0949388776338675 std=0.04714948300232512
--------------------
el:rmse   mean=0.023220231756567955 std=0.0052720713429152966
el:nrmse  mean=0.14032768636261747 std=0.07905545200293168
el:r2     mean=0.9467383355214715 std=0.024871167901332515
el:adj-r2 mean=1.0431165855302373 std=0.020133802586792954


2020-07-05 22:47:56.445581
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=19.927682876586914 std=15.24145221710205
ys:nrmse  mean=0.08011829480023057 std=0.06856597397321437
ys:r2     mean=0.791844174522179 std=0.18575780787166862
ys:adj-r2 mean=1.168507096815379 std=0.15037536827706507
--------------------
el:rmse   mean=0.017404193058609962 std=0.004659472033381462
el:nrmse  mean=0.10663027921264319 std=0.06406686668951775
el:r2     mean=0.9697492351426291 std=0.016447053103075992
el:adj-r2 mean=1.0244887144083477 std=0.013314281083442429


2020-07-05 23:26:14.725363
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=16.496421813964844 std=13.123391151428223
ys:nrmse  mean=0.06658103128551619 std=0.05874710282478193
ys:r2     mean=0.8586442632441299 std=0.13655095916067844
ys:adj-r2 mean=1.1144308345166565 std=0.11054125265388248
--------------------
el:rmse   mean=0.019411621615290642 std=0.002845755312591791
el:nrmse  mean=0.11117406260175662 std=0.045755992301341565
el:r2     mean=0.9629169762772065 std=0.01288010775859372
el:adj-r2 mean=1.0300195906327376 std=0.010426753899813923


2020-07-06 00:03:57.119552
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=15.588390350341797 std=10.152190208435059
ys:nrmse  mean=0.062075236893651325 std=0.04643451297571776
ys:r2     mean=0.8787727701260722 std=0.08596935695585955
ys:adj-r2 mean=1.0981363289455606 std=0.06959424134521965
--------------------
el:rmse   mean=0.02196740172803402 std=0.0008719964534975588
el:nrmse  mean=0.12514152836086534 std=0.046067236455772126
el:r2     mean=0.9544824128441074 std=0.006708688180463622
el:adj-r2 mean=1.0368475705547702 std=0.0054308428127562754


2020-07-06 00:38:32.486888
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=15.349434852600098 std=7.804002285003662
ys:nrmse  mean=0.06019183510700938 std=0.03703986809034067
ys:r2     mean=0.8765401521210392 std=0.05425009341652924
ys:adj-r2 mean=1.0999436863782064 std=0.04391674228957132
--------------------
el:rmse   mean=0.021991373971104622 std=0.005519255995750427
el:nrmse  mean=0.1308862088239188 std=0.07146608863316478
el:r2     mean=0.9504620277106608 std=0.023477505649094635
el:adj-r2 mean=1.0401021680437508 std=0.01900559981117184


2020-07-06 01:13:10.954274
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=16.53936767578125 std=8.124337196350098
ys:nrmse  mean=0.0648349469386549 std=0.03875681045829772
ys:r2     mean=0.861515763710576 std=0.053066168235027515
ys:adj-r2 mean=1.11210628652001 std=0.04295832666645085
--------------------
el:rmse   mean=0.025648148730397224 std=0.0010471828281879425
el:nrmse  mean=0.14358043321619982 std=0.04477397491622404
el:r2     mean=0.9375715439446431 std=0.01199567175823477
el:adj-r2 mean=1.050537321568622 std=0.009710781899523404


2020-07-06 01:48:25.396755
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=15.059917449951172 std=8.141430854797363
ys:nrmse  mean=0.05932255560474919 std=0.038254888651869295
ys:r2     mean=0.8862541005623367 std=0.055059155444562836
ys:adj-r2 mean=1.0920800138304896 std=0.04457169726464608
--------------------
el:rmse   mean=0.016503287479281425 std=0.003656510729342699
el:nrmse  mean=0.09969907293997028 std=0.0553433318383841
el:r2     mean=0.9734138379177982 std=0.01193700207888058
el:adj-r2 mean=1.0215221312094014 std=0.00966328739718906


2020-07-06 02:24:11.775497
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=18.26669692993164 std=7.899799346923828
ys:nrmse  mean=0.07115190218267682 std=0.038573126437330546
ys:r2     mean=0.8247746437356268 std=0.05287183356376464
ys:adj-r2 mean=1.1418490979283018 std=0.0428010081230476
--------------------
el:rmse   mean=0.019623560830950737 std=0.0011948205064982176
el:nrmse  mean=0.11229039606142849 std=0.043293811297257595
el:r2     mean=0.9634891512649894 std=0.006753382815736849
el:adj-r2 mean=1.0295564013569134 std=0.005467024184167866


2020-07-06 02:53:05.995997
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=13.980999946594238 std=8.897895812988281
ys:nrmse  mean=0.055597410575259076 std=0.040745306935125084
ys:r2     mean=0.9028190125209973 std=0.06608248716204365
ys:adj-r2 mean=1.078670323197288 std=0.053495346750225804
--------------------
el:rmse   mean=0.021234365180134773 std=0.0011350101558491588
el:nrmse  mean=0.12085042195462174 std=0.044534920368706786
el:r2     mean=0.9571978766936383 std=0.008037944496586027
el:adj-r2 mean=1.0346493379146737 std=0.006506907449617316


2020-07-06 03:18:53.232645
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=17.497438430786133 std=8.19237232208252
ys:nrmse  mean=0.06839850901261382 std=0.038826320484820834
ys:r2     mean=0.8454043275987021 std=0.055039819308890264
ys:adj-r2 mean=1.1251488776581935 std=0.04455604420243493
--------------------
el:rmse   mean=0.0268581360578537 std=0.0036852359771728516
el:nrmse  mean=0.1535296254082086 std=0.06189023754770872
el:r2     mean=0.9292746917534208 std=0.023685247539910494
el:adj-r2 mean=1.0572538209615165 std=0.01917377181802273


2020-07-06 03:44:39.163725
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=20.749900817871094 std=13.014100074768066
ys:nrmse  mean=0.08239208770085922 std=0.059962609928011064
ys:r2     mean=0.7824488416452238 std=0.14244639161018335
ys:adj-r2 mean=1.1761128424776761 std=0.11531374558919605
--------------------
el:rmse   mean=0.021662160754203796 std=0.0030255005694925785
el:nrmse  mean=0.12741710965814076 std=0.05962200351556145
el:r2     mean=0.955593903358689 std=0.011871893754134529
el:adj-r2 mean=1.0359477925191565 std=0.009610580658108943


